StockCode,StockName,MonthlyReturn,MonthlyTurnoverRate,MonthlyTradingAmount,MonthlyTradingVolume,ATR,ADTM,VMA,AssetTurnover,NetProfit,R&D,BBIBOLL,MACD,OperatingProfitRatio,TotalRevenue,AnnualVolatility,Beta24M,Beta100W,ROA,GrossProfit,CashFlowPerShare,EPS,ROC,MASS,BBI,PB,PE,PEG,VR,PSY,WVAD,rank10,rank2,rank10_next,rank2_next,MonthlyReturn_next
600000.SH,浦发银行,-1.4965986394558,0.14561487362945,3290060121.0,446886784.0,0.1,0.38059701492537,30704466.89,0.02078255,44135000000.0,,7.2686458333333,-0.070481738960106,100.21584376232,181208000000.0,12.546626494698,0.47600680625824,0.55243279722008,,,-1.0424780978281,1.5036364210478,-1.6304347826087,22.733105273618,7.2686458333333,0.35394164652435,4.1529332093404,-1.2015170245342,88.967351999167,43.0,-68657876.989494,4.0,0.0,5.0,1.0,4.9723756906077
600009.SH,上海机场,-2.5321888412017,0.85164175023701,8191741468.0,176403561.0,0.43000000000001,-0.21558915537018,9428261.82,0.13125981,-1339910214.08,,46.278645833333,-0.8067516740898,,7822387439.83,32.689865665475,0.81702361886843,0.93139144911854,-2.2235302360183,-1239888450.1,0.14698675999315,-0.53844495136138,-24.938026772434,24.505492964189,46.278645833333,2.8441507331625,-37.739136602023,,66.085838241432,39.0,-117665340.33405,3.0,0.0,5.0,1.0,4.3593130779392
600010.SH,包钢股份,-2.1857923497268,0.62140628953522,4521130358.0,2492966006.0,0.02,-0.15555555555555,195326491.28,0.43485062,-739579651.99,345266740.56,1.795,-0.014343426637682,,66688774709.49,43.823828050634,1.0156348651232,1.7024137414864,0.40426172227185,5946176904.67,-0.0027893807127478,-0.016288527534083,-14.761904761905,23.195881141884,1.795,1.5350960937701,-111.34199967638,,81.760825878142,33.0,-1729097787.1167,3.0,0.0,5.0,1.0,5.5865921787709
600011.SH,华能国际,-9.0373280943026,1.8785745056755,15034864583.0,1644099572.0,0.29,0.56646216768916,66399078.45,0.51367527,1929852627.0,1841538617.0,9.1839583333333,-0.080183463639681,79.436799816952,255887994741.0,66.236848747787,2.0343122121108,1.3920663992204,2.7086542435715,20414878626.0,0.067403962621573,0.12293547903342,20.103761348898,23.637116089399,9.1839583333333,2.7915075719041,-19.678082737859,-0.70200120237484,109.23678705591,51.0,113294194.61834,1.0,0.0,1.0,0.0,-7.1274298056156
600015.SH,华夏银行,-6.401384083045,0.5177662558614,3032612270.0,527897371.0,0.050000000000001,0.46835443037975,37263024.81,0.02341874,25619000000.0,,5.519375,-0.12663121964059,100.26964337489,92998000000.0,14.282999966934,0.47543591473493,0.63610374876413,,,-0.38938283715571,1.6097464749221,4.2389210019268,21.889118780208,5.519375,0.32533937037356,3.4391756745309,0.53960666333389,136.74822611047,52.0,207188959.97237,1.0,0.0,6.0,1.0,7.2088724584103
600016.SH,民生银行,-5.3030303030303,0.21610564894746,5988261251.0,1532713030.0,0.04,0.62909090909091,110116704.23,0.01868944,34408000000.0,,3.8092708333333,-0.047714403408879,100.78535510481,139816000000.0,15.740186055519,0.48794990123677,0.55387763267511,,,0.72529113480904,0.78588623418389,7.7586206896552,22.382814261162,3.8092708333333,0.31667827685324,4.6551949128838,1.8023677511245,115.60103538009,41.0,519832243.6519,2.0,0.0,6.0,1.0,7.2
600018.SH,上港集团,-0.37950664136622,0.55896009855799,1622835800.0,307234010.0,0.07,0.15325670498084,23198950.69,0.18049745,13737981746.46,241396703.5,5.2277083333333,-0.065289574602915,102.56741549207,33296910052.99,30.065811405771,0.24575218540524,0.94953270360202,8.7225058972853,11685600179.85,0.1739997116205,0.5900144451928,-1.685393258427,23.197165443845,5.2277083333333,1.0521256408185,7.0972108397739,0.40994127503187,96.790874367948,43.0,45683161.718567,4.0,0.0,4.0,0.0,3.2380952380952
600019.SH,宝钢股份,-4.421768707483,0.74040358187787,6889955443.0,1193878735.0,0.07,0.13916500994036,60487632.46,0.90262753,8947874844.77,3490770746.58,5.6689583333333,-0.15939617762167,105.78202876317,355022269716.46,34.054560369789,1.1037918566832,1.4228301288801,3.1458662283657,16301023319.55,0.37376052709391,0.4019312893927,-10.651828298887,22.903195236196,5.6689583333333,0.63439673782558,10.266275387529,-0.21197858569766,80.532971250742,40.0,-333561954.0714,2.0,0.0,8.0,1.0,14.23487544484
600023.SH,浙能电力,-2.5,1.9921441233509,7146048526.0,1432577035.0,0.14,0.63253012048193,56035904.62,0.65760812,554649749.09,359752019.54,5.0545833333333,0.088140480253943,81.672265617074,86000719946.39,29.31277053918,0.70924741390598,0.81071465727172,1.1273523669878,249761920.88,0.18292521926898,0.041364814965931,40.833333333333,24.832224405692,5.0545833333333,1.0637622634486,-37.302653617034,,139.17801376755,45.0,619800357.67069,3.0,0.0,1.0,0.0,-4.930966469428
600025.SH,华能水电,-4.9333333333333,1.1476638777778,2975902040.0,413158996.0,0.16,0.46067415730337,21846140.07,0.11704447,6112406110.7,125339073.46,7.1485416666667,-0.054077896856976,99.949352604053,19338833335.41,33.748146635957,0.93947933121748,0.81886370726565,6.5474733861824,10702454167.26,-0.010903592951667,0.33957811726111,6.7365269461078,23.65435529912,7.1485416666667,2.3473647465632,18.87004502798,1.1430270032022,92.263766464408,42.0,79430752.087424,2.0,0.0,2.0,0.0,-1.5427769985975
