StockCode,StockName,MonthlyReturn,MonthlyTurnoverRate,MonthlyTradingAmount,MonthlyTradingVolume,ATR,ADTM,VMA,AssetTurnover,NetProfit,R&D,BBIBOLL,MACD,OperatingProfitRatio,TotalRevenue,AnnualVolatility,Beta24M,Beta100W,ROA,GrossProfit,CashFlowPerShare,EPS,ROC,MASS,BBI,PB,PE,PEG,VR,PSY,WVAD,rank10,rank2,rank10_next,rank2_next,MonthlyReturn_next
600000.SH,浦发银行,-2.5780189959294,0.11359837080017,2525549812.0,348629280.0,0.06,0.21428571428571,23855136.16,0.02239979,51171000000.0,,7.2139583333333,-0.023634693036184,100.22084097669,188622000000.0,12.405981549474,0.42966335794537,0.58421403484652,,,5.3208324226839,1.7433461556759,1.699716713881,24.199537511277,7.2139583333333,0.3601426063741,3.9761638122484,-0.43575677254676,90.443227857613,39.0,-117127781.03345,3.0,0.0,5.0,1.0,0.13927576601672
600009.SH,上海机场,-3.0743801652893,1.0821695082327,13577696733.0,224153589.0,0.87,0.41319882303489,16665444.49,0.08082205,-2994949875.37,,59.726458333333,-0.21022680718782,,5480447621.36,35.871365388431,0.73043413596898,1.0940080436252,-4.9473553644362,-3420512065.84,0.5002832535204,-1.2035251489449,-2.0217209690894,24.697446824354,59.726458333333,3.6842561929987,-85.289171910582,,92.936993587184,44.0,-7212481.2956005,2.0,0.0,2.0,0.0,-4.962482946794
600010.SH,包钢股份,0.49019607843136,1.5858109045608,13240133839.0,6419095114.0,0.03,0.52577319587629,314626057.79,0.4898014,-729956771.57,262562898.76,2.0496875,0.016883089788871,,72171753910.7,53.059041830685,1.0979638322306,1.5659875981212,0.40317401301093,5580808110.81,0.0055239632004749,-0.01601307993364,7.3298429319372,26.829509248918,2.0496875,1.7824141119637,32.601081976956,0.053788748950325,117.33581276844,38.0,690330327.00673,5.0,1.0,1.0,0.0,-7.8048780487805
600011.SH,华能国际,9.2245989304813,1.5707625486481,10838252583.0,1374707272.0,0.42,0.38021338506305,75739160.29,0.49695177,-7387119286.0,1607846589.0,7.9105208333333,0.12826267206209,,246724789201.0,64.628953296676,1.8634228603581,1.3437471941713,-0.018118059821358,7504074620.0,0.06129937260491,-0.47057429950656,2.896725440806,25.415156642798,7.9105208333333,2.7610016106464,-12.495017047655,,96.922571268739,45.0,347437151.46345,8.0,1.0,7.0,1.0,4.8959608323133
600015.SH,华夏银行,0.19193857965451,0.45784781696597,2412886576.0,466806510.0,0.04,0.31282051282051,23702418.85,0.02476304,25035000000.0,,5.1847916666667,0.0017345758790759,100.3335020695,93808000000.0,12.735849307629,0.45668741850136,0.6369721707343,,,0.82174418982126,1.5730513681125,2.9585798816568,23.503236392669,5.1847916666667,0.31892664712484,3.5298885320994,0.33229371026732,102.79793012015,41.0,11231433.424127,4.0,0.0,6.0,1.0,3.0651340996169
600016.SH,民生银行,-2.2922636103152,0.13330210536483,3256321545.0,945435137.0,0.02,0.43243243243243,53814809.47,0.0200551,35269000000.0,,3.4273958333333,-0.012216997272821,100.67258541835,142476000000.0,12.099182320841,0.53049815194946,0.5490862274302,,,-0.80198858814517,0.8055516622132,-0.87209302325581,23.389311913047,3.4273958333333,0.29565960300658,4.3424579591001,20.692415294273,111.91406484917,41.0,-165254435.24286,3.0,0.0,6.0,1.0,1.1730205278592
600018.SH,上港集团,-0.18761726078799,0.75647776199478,2199431394.0,415838276.0,0.050000000000001,0.39285714285715,19716932.12,0.21146313,17223915520.79,191057466.13,5.286875,-0.0051144392517637,102.3057841645,37279806723.63,30.969191663898,0.16799528449448,0.88553089631678,11.405994785893,14094192949.2,-0.077504687996754,0.73972721376378,-2.0257826887661,24.117502528685,5.286875,1.1027731599276,8.4369456575741,0.10994188375484,114.43747950496,46.0,75872505.43563,4.0,0.0,7.0,1.0,4.1353383458647
600019.SH,宝钢股份,6.4724919093851,0.63732767941764,6580107232.0,1032260670.0,0.1,0.61418685121107,52060840.52,0.94466046,12186850692.42,3168178420.67,6.4985416666667,0.18187623687562,103.72447822863,369057887767.24,35.487421554056,0.87982991681216,1.3097073842587,4.1172160121977,21485478734.41,0.21184995786073,0.54742346058893,27.027027027027,25.826050453021,6.4985416666667,0.75266204630744,6.1985992791554,0.071726762523722,133.05563898088,49.0,535659115.01925,8.0,1.0,2.0,0.0,-5.1671732522796
600023.SH,浙能电力,6.4971751412429,0.74877734234106,1992613164.0,538455633.0,0.11,0.54074074074074,24218732.8,0.67802821,-1828584556.15,261178984.51,3.7298958333333,0.054117852039669,,80194583010.24,23.60075150555,0.65145817385072,0.79932041172199,-1.5287085830833,-3169031720.24,0.16990555287187,-0.13637266029382,19.303797468354,25.382496521657,3.7298958333333,0.82581406985376,-59.108578400419,,117.5142199795,46.0,258403417.53317,8.0,1.0,2.0,0.0,-5.0397877984085
600025.SH,华能水电,6.2874251497006,1.0850056194444,2679035907.0,390602023.0,0.06,0.48648648648649,23570552.75,0.11762756,6801255630.8,153628966.77,7.0,0.10759603070697,100.29526737371,21141718314.66,34.101142329053,0.76640977911683,0.7587324411064,7.5268834608738,11929600924.02,0.015863099313889,0.37784753504444,1.7191977077364,25.50951906098,7.0,2.3345123248169,21.892765121997,1.055307307089,94.573973826832,46.0,11093231.70659,8.0,1.0,5.0,1.0,-0.4225352112676
600026.SH,中远海能,1.4005602240896,3.6664527536994,14655064971.0,966789038.0,0.32,0.34078771695594,65430911.89,0.29235243,1457330240.75,24101068.91,14.8559375,0.16878808454439,100.31396722791,18657843200.85,57.978911791389,0.26675583781402,1.2260175784579,5.4487624892088,3461986376.15,0.15002865566287,0.30547024636857,-20.831055221432,25.495177867774,14.8559375,2.1881465085639,-13.884454920709,,92.696703666099,44.0,106574144.31961,5.0,1.0,2.0,0.0,-6.4917127071823
600027.SH,华电国际,-1.3745704467354,2.4735565449824,8553554624.0,1450305491.0,0.19,0.322,79179805.83,0.48420971,99811000.0,,5.7844791666667,-0.024325483981678,,107058536000.0,53.586983510809,0.8697968887996,1.4292887900832,1.4205816243404,459560000.0,-0.0037945833855122,0.010112708594771,-10.3125,23.723266264432,5.7844791666667,1.5751600963413,-11.409675409146,,93.675670432545,45.0,17702181.562267,3.0,0.0,5.0,1.0,0.87108013937282
600028.SH,中国石化,3.0973451327434,0.61352497877327,8147431465.0,1784536013.0,0.069999999999999,0.5,107068036.17,1.7280433,66302000000.0,12773000000.0,4.6041666666667,0.050215152146132,102.00920488811,3318168000000.0,17.878740780274,0.53561014781364,0.56531364181232,5.3892971508334,498805000000.0,-0.12637576302317,0.55299404962791,9.1334894613583,25.592591383086,4.6041666666667,0.71121896342479,7.8462709194242,0.067477438029235,124.04678032332,47.0,448810352.42848,6.0,1.0,9.0,1.0,20.600858369099
600029.SH,南方航空,7.7762619372442,1.2855226944825,7791402469.0,1047039575.0,0.12,0.48704200178731,58297834.88,0.2742236,-32682000000.0,389000000.0,7.6747916666667,0.077936056908823,,87059000000.0,28.328043241499,0.63290446025754,0.695821596932,-8.3259348527729,-18803000000.0,-0.086474745964193,-1.8035530616476,20.610687022901,23.849798916159,7.6747916666667,3.486740130141,-11.828064017847,,147.32865645489,51.0,423304605.45422,8.0,1.0,5.0,1.0,-0.37974683544304
600030.SH,中信证券,-3.5497431106959,0.73769632526605,28156852526.0,1337743420.0,0.32,0.51696284329564,67911431.83,0.05032993,21317422282.16,,20.780520833333,-0.037990791860658,99.51609450309,65108507999.21,24.898612308778,1.3514645791372,1.3352196042472,,,2.4579394445817,1.4383694831318,14.594894561598,25.242994299745,20.780520833333,1.2786134557764,13.248885770908,0.24085878777876,134.74301729576,50.0,363184070.87977,2.0,0.0,4.0,0.0,-0.8232445520581
600031.SH,三一重工,6.9063926940639,1.9407358535534,40005640000.0,2207876607.0,0.56,0.59344115004492,76972615.44,0.5379769,4272802000.0,6922913000.0,18.538020833333,0.59424900666778,98.232494999902,80822133000.0,37.044185346881,1.6531489113236,1.4894416036229,2.9988680454055,19218335000.0,0.82500839891211,0.50347618000674,33.309608540925,27.572357586539,18.538020833333,2.4467395882075,13.209444764532,-0.59986764535048,134.0043458931,48.0,940014686.04327,8.0,1.0,1.0,0.0,-8.756006406834
600036.SH,招商银行,-9.4637223974763,0.49938590256017,44764766517.0,1170396940.0,0.63,0.28660968660969,68029636.05,0.03556676,138012000000.0,,37.891458333333,-0.27244542441096,100.02604277071,344783000000.0,29.789053683559,1.629723961233,1.3766740638782,,,-9.3004534488784,5.4723570549745,9.8969072164948,24.78641149913,37.891458333333,1.1404696152791,7.8463704689157,0.33825571044517,106.67650069787,49.0,19670937.009182,0.0,0.0,1.0,0.0,-8.1479496113642
600039.SH,四川路桥,8.3546462063086,1.3601775922765,4439938921.0,356447466.0,0.15,0.64524003254679,20316028.71,0.74282979,11212905939.15,4427556445.22,12.565625,0.29846551270391,99.694534919927,135151163208.21,43.637341760242,0.95520799102042,0.87398577886085,7.7264004886802,23048540150.65,1.9586789391253,1.8011505395993,22.3291626564,25.413920067191,12.565625,1.8932054243325,14.174850787308,0.16771443213715,168.84431813717,55.0,229715586.71783,8.0,1.0,8.0,1.0,8.5759244689221
