StockCode,StockName,MonthlyReturn,MonthlyTurnoverRate,MonthlyTradingAmount,MonthlyTradingVolume,ATR,ADTM,VMA,AssetTurnover,NetProfit,R&D,BBIBOLL,MACD,OperatingProfitRatio,TotalRevenue,AnnualVolatility,Beta24M,Beta100W,ROA,GrossProfit,CashFlowPerShare,EPS,ROC,MASS,BBI,PB,PE,PEG,VR,PSY,WVAD,rank10,rank2,rank10_next,rank2_next,MonthlyReturn_next
600000.SH,浦发银行,-9.7,0.24077225591791,9110367893.0,936822618.0,0.12,0.17062634989201,,0.02458953,59208000000.0,,9.4130208333333,-0.24004451331611,100.11350570477,192342000000.0,19.056599474377,0.84414468018636,0.78243629641942,,,2.0086085258111,2.0171598554239,-16.850828729282,26.70174841951,9.4130208333333,0.50408618582472,4.5443636532108,-4.5684813510973,78.3231210023,41.0,-448997557.82885,4.0,0.0,3.0,0.0,0.22148394241419
600009.SH,上海机场,-19.904425514232,1.5922650131756,13924739997.0,315541899.0,1.31,-0.084040571310287,,0.08240265,-1621582727.6,,41.409583333333,-2.3986619512414,,3637188279.53,37.48842418127,1.2110288761543,0.87688068090981,-3.8294475158333,-2759964100.89,0.6398328543512,-0.84152449124321,-36.741056777158,24.127680049859,41.409583333333,2.6087754259486,-58.6461664985,,75.977125805686,45.0,-151738480.756,0.0,0.0,7.0,1.0,12.243839169909
600010.SH,包钢股份,83.870967741935,10.171062166117,102931903938.0,45876502917.0,0.31,0.50716332378223,,0.48188525,3086221568.66,218610574.47,2.455,0.26754261760875,101.73549493826,70750547628.58,48.581466665659,-0.77863902593632,0.34902280969562,4.2971846916783,8708657053.74,0.028795717911098,0.06770251965138,37.019230769231,33.024497012443,2.455,2.3319655847496,320.02656989902,-8.1594586130382,94.150967850755,39.0,10935644809.311,9.0,1.0,9.0,1.0,31.929824561403
600011.SH,华能国际,-9.2417061611374,0.64942331023231,2468991668.0,625201844.0,0.08,0.13454545454545,,0.42461164,3114858582.0,732573498.0,3.8811458333333,-0.07779191962751,115.32720038456,185405920501.0,32.702160735439,0.52104658973992,0.68392362991966,3.5806285955809,26616186724.0,-0.083055718499247,0.1984227326699,-9.8823529411765,25.724967325878,3.8811458333333,0.84621600521638,13.170609216963,0.077163332374877,100.23509383316,42.0,-7817711.1800566,4.0,0.0,9.0,1.0,44.90861618799
600015.SH,华夏银行,-11.470113085622,0.43777063648979,2878705210.0,490970128.0,0.07,0.036649214659688,,0.02825813,22918000000.0,,5.6522916666667,-0.17113042656636,100.26470982442,95841000000.0,15.52217602775,0.73827914100124,0.61043151473074,,,0.40247675648591,1.489417456022,-14.241001564945,25.8383547029,5.6522916666667,0.38293286466478,3.9634306663615,-1.3780785515341,83.545555322981,35.0,-114282647.06339,3.0,0.0,4.0,0.0,2.1897810218978
600016.SH,民生银行,-9.750566893424,0.18649294965696,6165430355.0,1454955911.0,0.05,-0.39473684210526,,0.02457271,32412000000.0,,4.1203125,-0.12556634509893,101.77502072905,174618000000.0,13.485139172959,0.59367673130676,0.57369837516891,,,3.1357792624847,0.74029715828785,-23.900573613767,27.036055441291,4.1203125,0.36640318271996,5.0789596210312,-0.14010483231383,64.707152599364,32.0,-1160114837.2072,4.0,0.0,3.0,0.0,-0.25125628140703
600018.SH,上港集团,3.3542976939203,1.6017686899088,6069099699.0,1185369554.0,0.08,0.45137157107232,,0.19324233,13186059978.45,85502906.42,5.03625,0.023327207628632,99.658774721689,31443466706.66,25.380472650614,0.90764347151484,1.0340664302494,10.168220307246,12774857109.07,-0.081308384931925,0.56644363512282,3.7894736842105,27.77278604836,5.03625,1.2738861509504,13.752768329328,-1.6504517236049,122.79971764014,49.0,131971193.33828,6.0,1.0,7.0,1.0,13.387423935091
600019.SH,宝钢股份,3.6649214659686,1.5447211525424,22019725471.0,2860349089.0,0.76,0.11731843575419,,0.92526922,23752916834.45,10884070585.24,7.6064583333333,-0.034441689258562,105.27595068033,339986426733.62,30.634197512454,0.49804687561062,0.7962057813746,8.503365798101,47698104661.87,-0.018354351664155,1.066655653596,-0.12610340479193,26.486004865586,7.6064583333333,0.92387351442483,13.912625102803,6.8169125547392,124.207644488,52.0,229501236.87662,7.0,1.0,9.0,1.0,28.661616161616
600023.SH,浙能电力,-10.899182561308,0.62571586278702,1758553629.0,521380907.0,0.07,0.46113989637306,,0.52005919,5532394665.21,323392414.66,3.2869791666667,-0.084797328704417,99.773335952487,59156238067.18,15.952226217959,0.6713875792696,0.54280250166776,6.6251146993249,6675732637.52,-0.052783345182737,0.40677308798975,-7.6271186440678,25.533910293505,3.2869791666667,0.68875091690838,7.307274695259,0.17406195094988,128.4103626849,38.0,132415129.18111,3.0,0.0,5.0,1.0,5.8103975535168
600025.SH,华能水电,-9.8445595854922,1.8046763080808,3869178767.0,714651818.0,0.24,0.50759878419453,,0.12937237,6140639549.49,49937251.49,5.283125,-0.13197528958219,100.28698073681,21040562325.23,28.042963100128,0.32060842062215,0.42052515136646,7.3262255862307,11623958975.5,-0.0019942956238889,0.34114664163833,16.517857142857,24.41339991047,5.283125,1.950713795169,19.434946185061,-1.5177753650699,107.90384338543,47.0,398256338.76746,4.0,0.0,6.0,1.0,10.919540229885
