StockCode,StockName,MonthlyReturn,MonthlyTurnoverRate,MonthlyTradingAmount,MonthlyTradingVolume,ATR,ADTM,VMA,AssetTurnover,NetProfit,R&D,BBIBOLL,MACD,OperatingProfitRatio,TotalRevenue,AnnualVolatility,Beta24M,Beta100W,ROA,GrossProfit,CashFlowPerShare,EPS,ROC,MASS,BBI,PB,PE,PEG,VR,PSY,WVAD,rank10,rank2,rank10_next,rank2_next,MonthlyReturn_next
600000.SH,浦发银行,20.166073546856,0.35559335955148,9384484285.0,1036738187.0,0.47,0.48306148055207,47103220.52,0.0187061,43939000000.0,,9.28625,0.30746941433777,97.826227738802,170458000000.0,19.271623504066,0.90254137456207,0.85764687248639,,,8.3072882450074,1.4969587806501,29.871794871795,26.847785386948,9.28625,0.46458558069598,8.1013992918301,-0.28651372117095,135.74266261442,51.0,444057928.11613,4,0,5,1,-2.862783810464
600009.SH,上海机场,15.967401146997,0.8912063481896,5940175364.0,175368780.0,3.09,0.36765242789339,8034081.25,0.17869111,1638872421.59,7845966.76,33.692916666667,0.50860738052498,99.713209104538,12317075439.84,26.945479796841,1.0294937899513,1.0449427270819,4.0537932905544,2742939110.4,1.0727696616765,0.65858336779411,3.3629270917407,26.788503199785,33.692916666667,2.3445529227472,102.35799198598,0.78024201431487,108.55048902804,44.0,42264580.216269,3,0,2,0,-9.005726184279
600010.SH,包钢股份,20.138888888889,1.0042938344332,5778114576.0,3827587377.0,0.16,0.32467532467533,145865562.0,0.43578157,-476077322.36,450159338.71,1.5045833333333,0.038767479579795,,66848230226.1,21.851420083101,1.1417352925822,0.98078411299471,0.92305498887103,5320152930.26,0.020849231815986,-0.010485143219865,7.4534161490683,27.167625522896,1.5045833333333,1.5290802338194,152.4452507113,0.89363957891938,109.98631994746,34.0,842537277.98809,4,0,6,1,-1.1560693641619
600011.SH,华能国际,11.095100864553,1.4938641870813,8504391317.0,1242036656.0,0.54,-0.063703703703705,60468439.25,0.45550562,6294857453.0,1809879696.0,6.9839583333333,-0.025336634207479,105.896308231,247470695617.0,34.402577527461,0.56523497212804,0.48187368373359,4.3373667175999,35768308368.0,0.54702242097935,0.40099503226556,-15.737704918033,26.424570852133,6.9839583333333,2.0826907031537,14.330878403128,0.066864175887484,94.862469272152,44.0,-170049997.41124,1,0,4,0,-5.8365758754864
600015.SH,华夏银行,23.421926910299,1.230626068986,7844707512.0,1191970404.0,0.48,0.45472061657033,39270673.22,0.0220656,26919000000.0,,6.80875,0.2025700490415,99.986160318866,93233000000.0,20.891402512843,0.90497660836256,0.74091115789181,,,4.2247755078003,1.6914307880256,11.394302848576,27.799566753603,6.80875,0.40529729814379,4.4853741424436,0.84556733174755,128.83430174161,50.0,441264858.22938,5,1,4,0,-4.8452220726783
600016.SH,民生银行,17.201166180758,0.54880205413148,13214511918.0,3697720352.0,0.24,0.45569620253165,153123371.17,0.01789385,32732000000.0,,3.6533333333333,0.085649066375249,100.16872890889,136173000000.0,19.315433441346,0.64777003420134,0.62562659845794,,,-0.58589728200666,0.74760602817098,3.6082474226804,27.274356902606,3.6533333333333,0.32124266480627,4.9131932662826,3.1278594460022,108.96974974716,45.0,853669265.9104,3,0,4,0,-5.9701492537313
600018.SH,上港集团,9.7972972972973,1.3215125372729,4166730815.0,696951337.0,0.48,0.58064516129032,29508988.5,0.19369074,13654667023.26,172033179.96,6.0089583333333,-0.0061061607494581,96.120528597591,39144181218.48,18.89540868968,0.35315538038369,0.47375520111767,8.3698351561334,13988802171.94,0.33090494588769,0.58643627111363,14.840989399293,26.713353187427,6.0089583333333,1.1564633012218,11.462952691666,-0.4910416073129,124.07218701881,48.0,272969763.90271,1,0,2,0,-8.4615384615385
600019.SH,宝钢股份,16.442953020134,1.1096570381328,10320293369.0,1699824494.0,0.55,0.27061310782241,69520705.06,0.89159628,9475755096.68,3618160356.99,6.17,0.076611299602709,107.60797271332,332339579085.96,27.326543664127,1.1731489232911,1.1155543450875,3.4957192633966,18434069656.39,-0.58819999189598,0.43100529174674,1.4619883040936,26.410301501618,6.17,0.76658940871546,12.774355673442,-6.4118664463772,110.21132447903,47.0,101749687.70374,3,0,4,0,-6.0518731988473
600023.SH,浙能电力,8.7237479806139,1.3379511731088,5582103043.0,914031368.0,0.53,0.1783355350066,51517458.38,0.61848455,7257496904.01,544731870.42,6.2207291666667,-0.012150960083908,103.59110147171,92764677315.89,30.383223075515,0.066548826331002,0.38629657203284,7.1543175597639,10126505640.73,-0.0075220994845708,0.54125151420825,9.6091205211727,25.908990513966,6.2207291666667,1.2525843587632,13.841095841832,0.030316886691689,126.13365017602,50.0,330519940.61134,1,0,0,0,-12.778603268945
600025.SH,华能水电,5.0955414012739,1.8855844649123,6936821122.0,644869887.0,0.79,0.5062082139446,31755027.34,0.12550076,8159915278.24,174852141.01,10.852083333333,-0.100365695579,100.00998275106,24740687866.15,21.657836551901,0.15831573215896,0.28127017318982,6.8589036350898,13855791492.92,0.029582490017778,0.45332862656889,22.222222222222,25.049627864141,10.852083333333,3.5849033319321,27.218901079953,2.2122189684056,138.67079115945,56.0,324230657.80492,0,0,0,0,-15.757575757576
