StockCode,StockName,MonthlyReturn,MonthlyTurnoverRate,MonthlyTradingAmount,MonthlyTradingVolume,ATR,ADTM,VMA,AssetTurnover,NetProfit,R&D,BBIBOLL,MACD,OperatingProfitRatio,TotalRevenue,AnnualVolatility,Beta24M,Beta100W,ROA,GrossProfit,CashFlowPerShare,EPS,ROC,MASS,BBI,PB,PE,PEG,VR,PSY,WVAD,rank10,rank2,rank10_next,rank2_next,MonthlyReturn_next
600000.SH,浦发银行,0.13927576601672,0.16871570885828,4287069536.0,595449751.0,0.07,0.40199335548173,24220857.01,0.02160179,47614000000.0,,7.1782291666667,-0.012542085807597,100.22111350493,186699000000.0,12.393057569771,0.45285949067046,0.59728958293675,,,2.1291097001539,1.6221625958193,7.957957957958,25.582426389476,7.1782291666667,0.3510494224098,3.981701644856,-0.43636367612969,99.247194066891,42.0,53329175.302609,5.0,1.0,7.0,1.0,5.702364394993
600009.SH,上海机场,-4.962482946794,1.0187001639978,12167397082.0,215431868.0,0.83000000000001,0.39696122947957,15329935.0,0.09742475,-2589937392.43,,55.6721875,-1.0289767967093,,5821117766.51,34.726767314264,0.71072001183019,1.064154545355,-4.0492121526551,-3079174905.75,1.7940043467716,-1.0407702685165,-4.8488987536281,24.287743559549,55.6721875,3.5102302056335,-81.056711299058,,88.535682672867,43.0,-37355495.826205,2.0,0.0,3.0,0.0,-3.6425623542078
600010.SH,包钢股份,-7.8048780487805,1.1059512678224,10102595165.0,5148209861.0,0.03,0.49079754601227,311885302.22,0.46335756,-770165995.97,231558027.2,1.9073958333333,-0.035462914585195,,69144351990.0,52.797697822338,1.1013413055838,1.5622251051707,0.36253125062644,5812656076.43,-0.044224387230058,-0.016895150693805,3.8461538461538,23.586356965786,1.9073958333333,1.6315645546751,30.056607286071,0.049590602690787,106.70746763604,37.0,-273570564.67105,1.0,0.0,3.0,0.0,-3.7037037037037
600011.SH,华能国际,4.8959608323133,1.1556124015543,10023789648.0,1163080371.0,0.16,0.57067603160667,69988900.38,0.4950677,-4180497723.0,1726368965.0,8.5746875,0.11335795479367,,246743777828.0,64.733913892515,1.893076608169,1.345111666235,0.83081328595738,11697324108.0,0.10787287374802,-0.26630608108871,27.529761904762,25.354055737938,8.5746875,2.7962635996762,-18.211789315707,-0.64969225748946,122.03327138236,51.0,480064663.92641,7.0,1.0,8.0,1.0,13.18553092182
600015.SH,华夏银行,3.0651340996169,0.62729064136814,3941057356.0,735499539.0,0.07,0.559670781893,26475293.26,0.0236637,25263000000.0,,5.3767708333333,0.041486978796627,100.27432009911,92925000000.0,12.995419832223,0.47217616389468,0.65156197631241,,,-2.8798118755076,1.5873775399491,11.387163561077,27.660729444681,5.3767708333333,0.32235254203549,3.6380843491753,0.34247895809161,131.84954937529,47.0,196529265.05445,6.0,1.0,7.0,1.0,7.0631970260223
600016.SH,民生银行,1.1730205278592,0.20992714110105,5874334356.0,1712226293.0,0.04,0.51376146788991,58777818.43,0.01932347,35777000000.0,,3.4379166666667,0.0048653315885145,101.12794925555,142615000000.0,11.760539093686,0.52870500962292,0.5566407238845,,,-1.4545793078354,0.81715449315267,2.0710059171598,26.800829004807,3.4379166666667,0.29026850449462,4.2827793198531,1.6581783310346,115.95786454832,40.0,-78555146.076195,6.0,1.0,7.0,1.0,5.2173913043478
600018.SH,上港集团,4.1353383458647,1.0022946492953,3483641665.0,633606968.0,0.08,0.42962962962963,20940246.51,0.18550036,15280550657.08,229099219.06,5.5373958333333,0.053012052512258,102.40234738918,32515854045.21,31.103856410391,0.16564615040749,0.91361327417633,9.9167639250382,11244525444.16,0.20364667128261,0.65626420129002,7.5728155339806,27.098398480011,5.5373958333333,1.11365097923,8.7858419065715,0.11448835263192,120.2383428731,46.0,178587966.39807,7.0,1.0,6.0,1.0,3.4296028880866
600019.SH,宝钢股份,-5.1671732522796,0.65799646192048,8016318279.0,1225597874.0,0.12,0.63790186125212,52550985.01,0.91305367,10299737383.81,3307321157.55,6.34625,-0.046450385171523,104.30962162869,361682980640.73,35.358585299497,0.91325112011159,1.3128780803166,3.5403628245584,19535006986.99,-0.083058794726228,0.46265585950843,27.868852459016,25.949061128525,6.34625,0.70684517493786,5.8783069151869,0.06802051643587,139.73413646842,50.0,474656745.14839,2.0,0.0,6.0,1.0,3.2051282051282
600023.SH,浙能电力,-5.0397877984085,0.79250709845756,2500081656.0,655387617.0,0.06,0.37944664031621,25803651.36,0.61511619,-1444969883.42,282462266.98,3.6911458333333,-0.036870868533597,,79527702557.2,23.833471627382,0.70527374880876,0.79370459237288,-0.78595864880158,-2511909219.96,0.057171626677187,-0.1077633442674,6.2314540059347,25.419769260418,3.6911458333333,0.76457565425578,-56.129631478382,,105.28083115351,42.0,106679864.97618,2.0,0.0,9.0,1.0,25.418994413408
600025.SH,华能水电,-0.4225352112676,1.1333857874396,3355742085.0,469221716.0,0.09,0.49455337690632,21059010.25,0.12824263,6862473216.6,151337088.92,7.0409375,-0.0094417011864829,100.29024582392,20932570995.34,34.046306149985,0.87391966462076,0.80984353448792,7.4241089382396,11895002107.59,0.049954513704444,0.38124851203333,9.7826086956522,26.67855270931,7.0409375,2.2955024701755,21.800260480637,1.0508482621295,107.89707109573,48.0,131734251.55202,5.0,1.0,4.0,0.0,-1.6973125884017
600026.SH,中远海能,-6.4917127071823,3.9843896994097,17768691045.0,1208217922.0,0.36,0.21231254932912,61863891.31,0.3237563,2528155505.24,26530370.1,13.928020833333,-0.33132048654052,100.19961436919,20810880509.91,58.562358806645,0.27149790536718,1.180085873857,7.7391473765329,4972312753.59,0.32163255369255,0.52992538235278,-27.593582887701,24.580177197547,13.928020833333,1.9756929881732,44.325102562242,0.34283297693965,89.552452104576,43.0,-33532423.745218,2.0,0.0,3.0,0.0,-3.1019202363368
