StockCode,StockName,MonthlyReturn,MonthlyTurnoverRate,MonthlyTradingAmount,MonthlyTradingVolume,ATR,ADTM,VMA,AssetTurnover,NetProfit,R&D,BBIBOLL,MACD,OperatingProfitRatio,TotalRevenue,AnnualVolatility,Beta24M,Beta100W,ROA,GrossProfit,CashFlowPerShare,EPS,ROC,MASS,BBI,PB,PE,PEG,VR,PSY,WVAD,rank10,rank2,rank10_next,rank2_next,MonthlyReturn_next
600000.SH,浦发银行,0.37499999999999,0.17627007902773,4756926916.0,592325936.0,0.2,0.22950819672131,,0.02322149,53694000000.0,,7.98,-0.029853566491283,100.27728296306,191462000000.0,16.581494474369,0.45826088845985,0.67037879135789,,,-3.4521806590617,1.82930245347,-5.6404230317274,23.800514953911,7.98,0.41016126429587,4.4468792340779,-0.4873435387591,108.6438555062,50.0,-113236975.69413,7.0,1.0,2.0,0.0,-1.120797011208
600009.SH,上海机场,0.40650406504064,1.7367883459032,14160685570.0,281603730.0,3.19,0.34308322735622,,0.07274674,-1783048497.38,,49.778958333333,-0.5144287881752,,3702332400.34,41.313126266925,0.60366561523138,0.87581668515441,-3.8536691787348,-2262991655.31,-1.7566751794588,-0.92531756418029,12.298249602182,24.506823420803,49.778958333333,3.5261426366312,-55.63714630281,,104.77525806309,47.0,135802060.06132,7.0,1.0,4.0,0.0,2.0445344129555
600010.SH,包钢股份,-15.695067264574,2.3429999806127,18950114021.0,9009865363.0,0.07,0.047244094488188,,0.59373096,2463155879.38,380666130.12,1.9709375,-0.12674688943308,103.10621328676,88857533108.46,58.502991016193,0.46102509107627,0.72958148972662,3.2797710143686,8771797488.63,-0.0004329489706061,0.054034312060278,-34.948096885813,24.837052013254,1.9709375,1.5399556730232,29.897577617891,0.049328218549566,92.325208588297,41.0,-35234809.594576,1.0,0.0,6.0,1.0,6.9148936170213
600011.SH,华能国际,5.643994211288,2.6616734627175,14902817334.0,2212982971.0,0.31,0.52441807393884,,0.47160315,-14412831726.0,1364933961.0,6.9873958333333,-0.09426383428189,,219871778850.0,60.290334222406,1.9369668616955,0.8065919111864,-2.2679831692564,-6660948425.0,0.17393530064813,-0.91812625880052,17.552334943639,24.458098889861,6.9873958333333,2.0451022446169,-11.164458316754,,98.109238022341,47.0,660133113.15194,8.0,1.0,3.0,0.0,1.2328767123288
600015.SH,华夏银行,-1.978417266187,0.61635232401263,3331055525.0,596991846.0,0.13,0.30801687763713,,0.02639022,23806000000.0,,5.4782291666667,-0.028301031047493,100.15332624069,96259000000.0,15.20389086604,0.40803374239988,0.55478286076799,,,2.5415240619884,1.5471276707417,-3.3687943262411,24.336002883738,5.4782291666667,0.34586445401561,3.5632194904334,0.33543139229633,111.40486889132,48.0,102726523.39511,6.0,1.0,1.0,0.0,-2.3853211009174
600016.SH,民生银行,-3.1413612565445,0.19398170789148,4919824428.0,1307010613.0,0.08,0.14685314685315,,0.02283561,33358000000.0,,3.7060416666667,-0.043646916134978,101.37834365144,162366000000.0,12.858812771084,0.40409110406636,0.52989423151754,,,3.1398676615756,0.76190400487986,-4.8843187660668,23.751224546839,3.7060416666667,0.32631127532748,4.7117579028359,22.452180817833,117.58353823363,43.0,305705546.16014,5.0,1.0,4.0,0.0,2.972972972973
600018.SH,上港集团,8.4095063985375,1.9881018941305,7401454872.0,1225125594.0,0.2,0.44069912609238,,0.24024651,17223019542.08,149682794.99,5.9034375,0.026221163427386,99.477019781187,39016028288.65,32.656788559171,0.49318503705003,1.0290689697365,12.42455129674,16300314728.81,0.10144925799626,0.73986238597058,23.799582463466,24.517622335512,5.9034375,1.3109267853055,9.4021325186563,0.12251923887714,150.48056278112,51.0,612141125.75076,9.0,1.0,5.0,1.0,5.3962900505902
600019.SH,宝钢股份,-4.2962962962963,1.2391604804105,13748782238.0,1981652139.0,0.29,0.35505617977528,,0.95709903,22001238725.54,11683436357.56,6.6347916666667,-0.15047373011794,105.6559143974,368543273050.9,38.695148257002,0.69050072260271,1.0461975027262,7.6090316927128,44649345383.47,0.20073218398822,0.98800216064536,-0.920245398773,24.584794387683,6.6347916666667,0.73865829929226,6.0872528295441,0.070438322992554,107.43333046254,47.0,810260666.39774,5.0,1.0,2.0,0.0,-0.92879256965944
600023.SH,浙能电力,1.1799410029499,0.57113500302344,1396953253.0,411005521.0,0.11,0.26114649681529,,0.64291213,-1287102167.79,390511767.95,3.3702083333333,-0.037094678037126,,74929722086.13,20.400359831361,0.77154537243916,0.5493547866467,-2.2642279167089,-2653828783.07,-0.27023185052029,-0.094635064024371,-7.5471698113207,25.655205916215,3.3702083333333,0.72484963278984,-54.547705969971,,104.75860404514,42.0,79976065.084201,7.0,1.0,4.0,0.0,2.0408163265306
600025.SH,华能水电,5.4982817869416,1.8711095526316,3956876718.0,639919467.0,0.16,0.39373297002725,,0.12489652,5978232633.98,135169296.81,6.1408333333333,0.029962875684669,100.61533269947,20306065252.85,36.090795394346,0.54950002182751,0.37503185597445,7.1008346599598,11109986657.2,0.033452526363889,0.33212403522111,2.3333333333333,24.07366108055,6.1408333333333,2.1253226785036,18.93261659846,0.91261786838403,111.91116837942,47.0,138723837.60871,8.0,1.0,8.0,1.0,15.635179153094
