StockCode,StockName,MonthlyReturn,MonthlyTurnoverRate,MonthlyTradingAmount,MonthlyTradingVolume,ATR,ADTM,VMA,AssetTurnover,NetProfit,R&D,BBIBOLL,MACD,OperatingProfitRatio,TotalRevenue,AnnualVolatility,Beta24M,Beta100W,ROA,GrossProfit,CashFlowPerShare,EPS,ROC,MASS,BBI,PB,PE,PEG,VR,PSY,WVAD,rank10,rank2,rank10_next,rank2_next,MonthlyReturn_next
600000.SH,浦发银行,-2.6290165530672,0.27453674569815,8996571315.0,887525395.0,0.049999999999999,0.53532608695652,64695595.74,0.02458953,59208000000.0,,10.043645833333,-0.067387685626098,100.11350570477,192342000000.0,18.989975660259,0.8245075754489,0.75791968008062,,,2.0086088283463,2.017160159247,2.7749229188078,23.16160690834,10.043645833333,0.54366718089914,5.0325151156451,-5.059223514979,104.95598052962,44.0,81051346.859512,4.0,0.0,4.0,0.0,-9.7
600009.SH,上海机场,-2.7480299050313,2.8740356859652,14108168346.0,284776300.0,1.45,0.41904344010531,23791104.46,0.08240265,-1621582727.6,,48.978125,-0.44680521162692,,3637188279.53,36.549851553222,0.98553876065462,0.80846497125714,-3.8294475158333,-2759964100.89,0.6398328543512,-0.84152449124321,-37.968810413713,25.309087949946,48.978125,3.2570781128639,-73.220233296312,,81.672194143564,49.0,145618356.87774,4.0,0.0,0.0,0.0,-19.904425514232
600010.SH,包钢股份,-5.4878048780488,2.5150880903451,17281044842.0,10828637385.0,0.03,0.60333333333333,1045524256.79,0.48188525,3086221568.66,218610574.47,1.5714583333333,-0.015917834927143,101.73549493826,70750547628.58,41.02474438627,0.78215883231894,0.4158435177069,4.2971846916783,8708657053.74,0.028795717911098,0.06770251965138,32.478632478632,22.263359464307,1.5714583333333,1.2682619846884,174.04953801526,-4.437600298319,103.1582919758,40.0,9700168989.8331,3.0,0.0,9.0,1.0,83.870967741935
600011.SH,华能国际,0.2375296912114,0.58637127142932,2245258229.0,538842293.0,0.07,0.33507853403141,42482467.61,0.42461164,3114858582.0,732573498.0,4.1885416666667,0.0059152903310888,115.32720038456,185405920501.0,33.427414178077,0.45652281130126,0.71789448641164,3.5806285955809,26616186724.0,-0.083055718499247,0.1984227326699,-0.70588235294118,24.078474318655,4.1885416666667,0.9071104187095,14.511741748194,0.085020695201561,114.39937143169,47.0,61614103.1396,6.0,1.0,4.0,0.0,-9.2417061611374
600015.SH,华夏银行,-3.7325038880249,0.3599518717707,2423443211.0,385344790.0,0.04,0.42586750788644,38508400.92,0.02825813,22918000000.0,,6.2340625,-0.041818797987991,100.26470982442,95841000000.0,15.299687558872,0.68562068328699,0.59775392067261,,,0.40247675648591,1.489417456022,1.6420361247948,23.642095029469,6.2340625,0.4236359435257,4.4769408439375,-1.5566252251818,124.233767644,43.0,217659666.75187,4.0,0.0,3.0,0.0,-11.470113085622
600016.SH,民生银行,-6.5677966101695,0.16712831731676,5535982369.0,1200851063.0,0.03,-0.10071942446043,90721262.85,0.02457271,32412000000.0,,4.515,-0.076321271045241,101.77502072905,174618000000.0,13.043597893366,0.47109036757772,0.55721836255649,,,3.1357792624847,0.74029715828785,-14.20233463035,23.261567616587,4.515,0.40598945622991,5.6276914393838,-0.15524178655879,77.957573620123,36.0,-539277919.21321,2.0,0.0,4.0,0.0,-9.750566893424
600018.SH,上港集团,1.7057569296375,1.7289725230531,5891870070.0,1221345885.0,0.06,0.53366583541147,39828029.69,0.19324233,13186059978.45,85502906.42,4.7358333333333,0.0046950544210311,99.658774721689,31443466706.66,27.074375641171,1.084170648499,1.1391601193652,10.168220307246,12774857109.07,-0.081676811399439,0.56901031785436,5.5309734513274,25.618551367485,4.7358333333333,1.1878721633993,13.306431020465,-1.5968873674636,131.62931535709,52.0,121940657.30526,6.0,1.0,6.0,1.0,3.3542976939203
600019.SH,宝钢股份,-3.0456852791878,1.2459118458214,16736734152.0,2202180308.0,0.14,0.34556574923547,165637761.23,0.92526922,23752916834.45,10884070585.24,7.5978125,-0.12658024619919,105.27595068033,339986426733.62,30.810207663845,0.61579970309822,0.81545832807257,8.503365798101,47698104661.87,-0.018354351664155,1.066655653596,9.4555873925501,24.436909656828,7.5978125,0.89121131947041,13.42076461937,6.5759105957333,127.16331211346,54.0,1136662311.6419,4.0,0.0,7.0,1.0,3.6649214659686
600023.SH,浙能电力,0.54794520547945,0.60556456108925,1753768131.0,481653836.0,0.04,0.54761904761905,38383103.09,0.52005919,5532394665.21,323392414.66,3.6379166666667,-0.0011871484008767,99.773335952487,59156238067.18,16.147886685412,0.66443457948171,0.58369178077434,6.6251146993249,6675732637.52,-0.052783345182737,0.40677308798975,2.8011204481793,24.449539770654,3.6379166666667,0.73802592003089,8.2011309270949,0.19535393271745,150.20879909925,40.0,240370517.22397,6.0,1.0,3.0,0.0,-10.899182561308
600025.SH,华能水电,5.8500914076783,1.7729733597884,3818677356.0,670183930.0,0.1,0.56983805668016,57287703.42,0.12937237,6140639549.49,49937251.49,5.7955208333333,0.062518433245404,100.28698073681,21040562325.23,27.724927524926,-0.005129293596042,0.49555345238,7.3262255862307,11623958975.5,-0.0019942956238889,0.34114664163833,30.995475113122,25.700103064279,5.7955208333333,2.1637227728024,21.557152952395,-1.683509456658,114.37660346301,47.0,568429668.03286,7.0,1.0,4.0,0.0,-9.8445595854922
