StockCode,StockName,MonthlyReturn,MonthlyTurnoverRate,MonthlyTradingAmount,MonthlyTradingVolume,ATR,ADTM,VMA,AssetTurnover,NetProfit,R&D,BBIBOLL,MACD,OperatingProfitRatio,TotalRevenue,AnnualVolatility,Beta24M,Beta100W,ROA,GrossProfit,CashFlowPerShare,EPS,ROC,MASS,BBI,PB,PE,PEG,VR,PSY,WVAD,rank10,rank2,rank10_next,rank2_next,MonthlyReturn_next
600000.SH,浦发银行,2.5565388397247,0.28532273197571,9464005777.0,911928303.0,0.28,0.36197916666667,49260393.72,0.01841818,45434000000.0,,10.472604166667,0.070005299219259,98.077641685696,171342000000.0,20.341241470334,0.89137148088024,0.74307758632183,,,-1.3617046967943,1.5478918960733,5.9959349593496,24.926588982527,10.472604166667,0.4607371158231,6.764549565589,0.29020747885008,120.61595379876,51.0,132760867.24121,7,1,9,1,5.0814956855225
600009.SH,上海机场,-0.492459218221,0.7203691696488,5039609733.0,155423308.0,0.51,0.089210367691382,8840126.86,0.17956804,2067168235.03,11421751.88,32.528333333333,-0.056112094475729,100.09161581465,12511686525.5,25.415485654126,1.0921583603884,1.0398138937308,4.9529599811612,2854772964.1,-0.1893869498937,0.83069468989066,-7.5228832951945,25.266691019402,32.528333333333,1.9072532526362,86.133104656606,0.6565649225091,87.960938497058,44.0,-29292028.325521,5,1,6,1,-0.71141354778842
600010.SH,包钢股份,-1.1049723756906,2.2160652681402,17384833557.0,9287001467.0,0.05,0.54838709677419,584457091.05,0.43136603,245967350.93,702083047.16,1.8475,-0.0057931776114539,125.59017379786,65774836164.02,28.989150094085,1.0958974112699,1.175757671004,1.3751450914162,5318217555.97,-0.028359927469432,0.0054311072951899,4.6783625730994,24.584180431305,1.8475,1.560124861996,157.32827475119,0.9222640426301,100.75437756487,34.0,2513544188.8362,4,0,4,0,-3.3519553072626
600011.SH,华能国际,2.9761904761905,1.1626932523942,7291287083.0,1068449852.0,0.19,0.15482233502538,46444245.19,0.42422673,10512094621.0,1687474448.0,6.8561458333333,0.076119858369193,103.1040245357,240518953416.0,28.875220379394,0.38421118355995,0.51289863724944,5.1447785920101,38171838918.0,0.13255283813222,0.6696414896127,-4.6831955922865,25.928667663491,6.8561458333333,1.7556632776771,10.717860229459,0.53563257692441,101.67988666553,47.0,-33184047.214912,7,1,8,1,3.4682080924856
600015.SH,华夏银行,8.4487534626039,0.91514388054828,7318084894.0,979702994.0,0.21,0.43529411764706,46254607.55,0.02094695,26849000000.0,,7.6285416666667,0.1059708923611,100.2710417808,93226000000.0,21.734241404393,0.97259776427712,0.66288886393313,,,-1.7095898391694,1.6870324019354,10.749646393211,26.440258069967,7.6285416666667,0.40855137765624,4.7268478513234,0.89108912618887,116.77333599096,47.0,340613107.23845,9,1,2,0,-7.1519795657727
600016.SH,民生银行,-5.3398058252427,0.44681204520183,13631314088.0,3327429798.0,0.15,0.48689138576779,215402728.38,0.01790092,31607000000.0,,4.0515625,-0.033336107497206,101.74738496886,138830000000.0,19.781706389791,0.68764488076887,0.61599520272508,,,0.90698507206006,0.72191078248809,3.1746031746032,24.460790504367,4.0515625,0.30643779976418,5.2870767945814,-0.53699731219815,124.10861450105,48.0,400654965.10384,2,0,8,1,2.0512820512821
600018.SH,上港集团,4.3165467625899,1.4221444629763,4656541177.0,832925218.0,0.09,0.33923303834808,36604908.88,0.18313122,15165351567.19,175518617.6,5.7009375,0.035032676036746,95.799563511161,38684211719.92,19.831602454773,0.31734261204958,0.45473059616559,9.0087709178428,13470151957.79,-0.079082422882009,0.65139442625141,-2.5210084033614,25.720245207069,5.7009375,0.98201653185862,10.227259863373,-0.43810789914262,121.15248958467,47.0,-9677756.8065427,8,1,3,0,-6.2068965517241
600019.SH,宝钢股份,1.6949152542373,0.91101743475538,11183277886.0,1513253854.0,0.17,0.53378378378378,79092664.9,0.84535346,7869787711.04,3795298225.18,7.3761458333333,0.088917101689997,108.10122979378,314181884967.49,26.270090484636,1.0240118579261,0.94208854271176,2.9416173840656,18686895153.94,-0.0028874123388416,0.35920925600869,10.429447852761,26.089176939456,7.3761458333333,0.77649163845529,13.206760524175,-6.6289045674803,135.27198702835,47.0,802713496.52361,6,1,3,0,-5.0
600023.SH,浙能电力,3.8251366120219,1.8509151270659,7799399074.0,1397568277.0,0.19,0.35214446952596,53487440.43,0.56877398,7012707007.78,505321148.2,5.6259375,0.060457882259846,100.10433683269,85581427509.84,27.470364035272,0.13776332964376,0.43549530997916,6.6862600544869,10075268572.16,-0.1949545856647,0.52299550890094,-2.8960817717206,25.499635548126,5.6259375,1.0221232683596,11.72277062384,0.025677006559083,102.72844673669,44.0,23316901.861382,7,1,2,0,-7.8947368421053
600025.SH,华能水电,6.1413673232908,1.5499692142857,5156762647.0,585888363.0,0.16,0.40398550724638,31746753.33,0.1251617,8739812449.98,148641242.58,8.9432291666667,0.065464774285804,100.31748950633,25846667699.08,21.642279322914,0.1030188902422,0.32559097870581,6.6911185577489,14634671875.6,0.0099356008283333,0.48554513611,-5.858170606372,25.156857900077,8.9432291666667,2.7244695889367,21.586591678993,1.754452445939,92.639975597719,47.0,-99277560.339186,8,1,8,1,4.2576419213974
600026.SH,中远海能,0.3577817531306,2.4552564163501,7427967083.0,650944851.0,0.15,0.11434302908726,38229274.01,0.29769456,3495821626.59,48735269.83,11.372083333333,-0.11303045000766,102.598432962,23003606658.76,38.976936472282,0.61169679069643,0.88024668269221,7.2355120902228,5673861618.83,0.31103939432693,0.73275738310724,-14.285714285714,23.874778402407,11.372083333333,1.4651212967263,13.260943138595,0.6477531010538,93.354288764057,42.0,-65962421.14359,5,1,2,0,-8.2887700534759
600027.SH,华电国际,2.8622540250447,2.8948979509564,11087344880.0,2013011357.0,0.34,0.42885771543086,72740807.35,0.49211446,5770909000.0,,5.5429166666667,0.072808946816801,94.067921809987,108618682000.0,34.045670518155,0.19223835611897,0.46858418002133,6.0022932138474,10173895000.0,0.24444420008729,0.56425074609231,-0.34662045060658,26.614246105461,5.5429166666667,1.3282778830842,10.312444206364,0.39502197929351,105.67106511563,45.0,192241123.87322,7,1,6,1,-0.69565217391304
600028.SH,中国石化,-0.86505190311418,0.89359698555964,15305599462.0,2659114832.0,0.1,0.29761904761905,149965026.36,1.43222196,45261000000.0,15004000000.0,5.7753125,-0.040703792798649,102.9035082031,3019951000000.0,19.299545677667,0.34598366217795,0.42495871456503,3.5903551919904,464102000000.0,-0.062853745205758,0.37318947419097,-7.2815533980582,25.365742733592,5.7753125,0.83245187754118,13.812400654891,-0.82279722245979,94.684038458298,44.0,-39994782.723003,4,0,6,1,-1.2216404886562
600029.SH,南方航空,-2.9059829059829,1.5421108794839,7820717937.0,1318834427.0,0.17,0.029465930018416,72846930.39,0.53738361,-3199000000.0,570000000.0,5.905625,-0.017106755228854,-7532.2580645161,173030000000.0,27.16302449091,0.92530239343238,0.90274549613828,1.6230472712518,13459000000.0,0.12140666917864,-0.17653633395567,-7.7922077922078,25.762422259777,5.905625,3.0288623492555,-60.687961594151,-1.0164569452837,94.005342041948,40.0,119465018.76328,3,0,6,1,-1.056338028169
600030.SH,中信证券,-2.9637760702525,1.0143536915956,52514649828.0,1911578204.0,0.54,0.51109759805412,159148374.45,0.04039538,23290239496.55,,27.103854166667,-0.27137633499877,100.02475162674,67796010560.4,37.140039604067,1.678664274811,1.5756438271608,,,1.3478731746086,1.57148314197,-5.6899004267425,23.413555537048,27.103854166667,1.4628775816989,18.109399024288,1.8008088632248,125.40453522408,49.0,-568924689.69966,3,0,3,0,-5.4298642533937
600031.SH,三一重工,4.7802197802198,1.7031218181136,40817978562.0,2055096864.0,0.35,0.44208611279563,71269175.41,0.52631925,6866590000.0,5145053000.0,19.459583333333,0.3190571958889,101.21582523243,81729923000.0,27.411705168629,1.0900522983169,0.92029053631859,4.7108650684108,21466325000.0,-0.21933165984439,0.81021920883121,4.4931506849315,25.5843159856,19.459583333333,2.158588521743,35.696941481938,5.9885496025814,114.23612407408,46.0,349740273.67992,8,1,6,1,-0.94389092815941
600036.SH,招商银行,2.94887039239,0.52145039042015,56296306730.0,1283214314.0,1.17,0.5497287522604,61041506.49,0.0278438,147600000000.0,,43.783229166667,0.46681773647452,100.21946360843,334822000000.0,23.345451317247,0.7906084354161,0.91334548274661,,,-5.0035199261885,5.8525338471599,15.872591006424,26.26727335527,43.783229166667,1.0244014521711,7.3573674688309,6.0290932681138,139.18411246283,56.0,341228292.74543,7,1,3,0,-5.8905058905059
600039.SH,四川路桥,8.1743869209809,1.67541050918,4812764679.0,615426287.0,0.21,0.41613924050633,32221493.54,0.45806698,7227315604.63,2551706637.87,7.9965625,0.21351995587578,100.09543061511,108117978355.18,34.771745847569,1.0405724399124,0.93916228662458,5.0432391513546,16653534709.88,-0.23444415342395,0.82976840886617,3.7908496732026,25.980263948427,7.9965625,1.3916804903777,7.6809081727958,-0.38987306408027,117.40498303326,46.0,68022533.060758,9,1,9,1,9.4458438287154
600048.SH,保利发展,-5.0574712643678,1.381907546076,17775584479.0,2059118526.0,0.22,0.11686586985392,123099794.15,0.22953697,4728377438.98,48948899.58,8.5022916666667,-0.052859938854732,96.981726068694,316189612596.41,38.359912783007,1.6295653939016,1.4244903750128,1.4334920755774,42884104078.69,1.5123575136956,0.39500436816484,-23.518518518519,23.119693081452,8.5022916666667,0.50844326341393,8.1937994728839,-0.23939209196806,89.19512740349,38.0,-378411825.83669,2,0,7,1,1.3317191283293
600050.SH,中国联通,-11.04,2.2955739339207,57064915629.0,9416314225.0,0.07,0.52533992583436,555996269.83,0.59009374,9189039570.0,8926561416.0,5.7502083333333,-0.11112749723993,89.641818461672,393446651879.0,32.629309022498,0.88122902750474,0.96711342119186,3.7579934535422,92777318140.0,-0.72567335070787,0.29391359265012,11.422845691383,21.905824641329,5.7502083333333,1.0381139727198,19.250514814353,1.8353319657904,103.51886602399,46.0,3535046846.8135,0,0,4,0,-4.3165467625899
600061.SH,国投资本,-0.4225352112676,1.1606609643628,4052052438.0,562315032.0,0.25,0.47172236503856,40868950.06,0.00699019,3024513985.71,16257643.85,7.2033333333333,-0.017693932215746,100.50761793656,15167791723.79,30.548332229391,1.6403658640077,1.4468880716432,1.6105684919432,56964847.14,2.4716368678805,0.47302515295108,-10.844892812106,24.206991908507,7.2033333333333,0.86249182079162,16.778209493038,1.1717836380452,111.17399361101,51.0,-12214608.131336,5,1,4,0,-3.2531824611033
600066.SH,宇通客车,0.60721062618596,1.4515717541869,10299768937.0,393765943.0,0.65,0.51339545719278,25875892.02,1.17626235,4214142150.25,1770993737.75,26.419895833333,0.059987786233162,98.593547796533,37019311135.64,30.01410817574,1.0897337420341,0.45530945975953,15.615629002361,8329529944.76,0.35717508081747,1.9034588241947,9.726821192053,25.105627810458,26.419895833333,4.1423842125962,32.29984078064,0.23177265371935,112.64589456485,49.0,99504853.272159,5,1,7,1,1.0939268200679
