StockCode,StockName,MonthlyReturn,MonthlyTurnoverRate,MonthlyTradingAmount,MonthlyTradingVolume,ATR,ADTM,VMA,AssetTurnover,NetProfit,R&D,BBIBOLL,MACD,OperatingProfitRatio,TotalRevenue,AnnualVolatility,Beta24M,Beta100W,ROA,GrossProfit,CashFlowPerShare,EPS,ROC,MASS,BBI,PB,PE,PEG,VR,PSY,WVAD,rank10,rank2,rank10_next,rank2_next,MonthlyReturn_next
600000.SH,浦发银行,-1.120797011208,0.14930185837775,3977346738.0,501703769.0,0.1,0.17215189873418,32731203.49,0.02322149,53694000000.0,,7.9298958333333,-0.018180436142336,100.27728296306,191462000000.0,16.726490572616,0.43738081282673,0.65411638633275,,,-3.4521806590617,1.82930245347,-7.2429906542056,24.76444238114,7.9298958333333,0.40556418910451,4.3970387445303,-0.48188140694237,102.42001415308,47.0,-127671312.92681,2.0,0.0,2.0,0.0,0.88161209068009
600009.SH,上海机场,2.0445344129555,1.6538297757856,13623213842.0,283050163.0,1.55,0.43054658224577,16456700.98,0.07274674,-1783048497.38,,48.922291666667,-0.035554018496988,,3702332400.34,41.282601400001,0.61315698697243,0.84730126739923,-3.8536691787348,-2262991655.31,-1.7566751794588,-0.92531756418029,13.102984070002,22.883522584537,48.922291666667,3.598235836287,-56.774666905357,,114.49701895243,49.0,192597330.50155,4.0,0.0,7.0,1.0,12.477682999405
600010.SH,包钢股份,6.9148936170213,2.7133280718725,20442545122.0,10433939742.0,0.04,-0.033057851239671,571047656.86,0.59373096,2463155879.38,380666130.12,1.9717708333333,-0.01007294060317,103.10621328676,88857533108.46,58.629937177646,0.46608856495938,0.7845807257326,3.2797710143686,8771797488.63,-0.0004329489706061,0.054034312060278,-27.697841726619,25.218334726895,1.9717708333333,1.646441969562,31.964963304235,0.05273921238544,86.531879017745,41.0,-341425150.40169,6.0,1.0,8.0,1.0,16.915422885572
600011.SH,华能国际,1.2328767123288,2.0852320745987,12379893203.0,1733714949.0,0.39,0.36716077537058,124333966.63,0.47160315,-14412831726.0,1364933961.0,7.1546875,0.039018853955638,,219871778850.0,60.669824191134,1.8338202041507,0.86724901729574,-2.2679831692564,-6660948425.0,0.17393530064813,-0.91812625880052,-24.360286591607,25.57827525824,7.1546875,2.0703158339341,-11.302102323399,,82.282074521928,42.0,66561526.903241,3.0,0.0,1.0,0.0,-4.7361299052774
600015.SH,华夏银行,-2.3853211009174,0.41461761716601,2129962960.0,401593905.0,0.07,0.30708661417323,29117620.32,0.02639022,23806000000.0,,5.3113541666667,-0.038388189367927,100.15332624069,96259000000.0,15.348418224849,0.36995566945431,0.52078034059184,,,2.5415240619884,1.5471276707417,-4.830053667263,22.979476147116,5.3113541666667,0.33761447621341,3.4782252640561,0.3274302765167799,112.60762054434,48.0,131010910.88321,1.0,0.0,1.0,0.0,-2.0676691729323
600016.SH,民生银行,2.972972972973,0.15937876360882,4009932257.0,1073862777.0,0.03,0.26946107784431,75667440.74,0.02283561,33358000000.0,,3.7865625,0.022688045190379,101.37834365144,162366000000.0,13.226724289103,0.42527631052553,0.51807449050808,,,3.1398676615756,0.76190400487986,-2.3076923076923,24.008220852256,3.7865625,0.33601242135073,4.8518371918391,23.11967808539,122.39013745459,47.0,537950082.65418,4.0,0.0,1.0,0.0,-2.3622047244094
600018.SH,上港集团,5.3962900505902,1.5381770408486,5864542402.0,947868953.0,0.14,0.48239436619718,50109060.32,0.24024651,17223019542.08,149682794.99,6.1935416666667,0.072766578916708,99.477019781187,39016028288.65,32.706434658163,0.49649779570784,0.98048361353131,12.42455129674,16300314728.81,0.10144925799626,0.73986238597058,15.313653136531,24.464062464331,6.1935416666667,1.3816681969915,9.9094988603039,0.12913073237472,135.37798819874,50.0,630848177.70725,5.0,1.0,0.0,0.0,-6.72
600019.SH,宝钢股份,-0.92879256965944,0.94722150673485,9415230408.0,1514786466.0,0.090000000000001,0.32697201017812,97000968.68,0.95709903,22001238725.54,11683436357.56,6.3444791666667,-0.064931336327797,105.6559143974,368543273050.9,38.912209825456,0.63313776037113,1.1005541571463,7.6090316927128,44649345383.47,0.20073218398822,0.98800216064536,-11.602209944751,23.35656657287,6.3444791666667,0.73179769589326,6.0307148775669,0.069784097082406,99.166747500695,48.0,495135877.54916,2.0,0.0,0.0,0.0,-5.9375
600023.SH,浙能电力,2.0408163265306,0.49439067810857,1223988757.0,355778051.0,0.05,0.083969465648854,24147389.7,0.64291213,-1287102167.79,390511767.95,3.4360416666667,0.0057829842298931,,74929722086.13,20.510306870912,0.75329159329343,0.54328532574948,-2.2642279167089,-2653828783.07,-0.27023185052029,-0.094635064024371,-15.458937198068,25.864621856193,3.4360416666667,0.73964248243861,-55.660924459154,,81.758192804241,40.0,-123966517.26421,4.0,0.0,2.0,0.0,-0.85714285714285
600025.SH,华能水电,15.635179153094,2.5227353099415,5766751102.0,862775476.0,0.12,0.43351063829787,33824334.1,0.12489652,5978232633.98,135169296.81,6.919375,0.23476377687754,100.61533269947,20306065252.85,37.338060676095,0.63503644429018,0.40682498336198,7.1008346599598,11109986657.2,0.033452526363889,0.33212403522111,8.5626911314985,27.177462827073,6.919375,2.457620686869,21.892765121997,1.055307307089,120.29444688661,48.0,183219619.73067,8.0,1.0,1.0,0.0,-1.5492957746479
