StockCode,StockName,MonthlyReturn,MonthlyTurnoverRate,MonthlyTradingAmount,MonthlyTradingVolume,ATR,ADTM,VMA,AssetTurnover,NetProfit,R&D,BBIBOLL,MACD,OperatingProfitRatio,TotalRevenue,AnnualVolatility,Beta24M,Beta100W,ROA,GrossProfit,CashFlowPerShare,EPS,ROC,MASS,BBI,PB,PE,PEG,VR,PSY,WVAD,rank10,rank2,rank10_next,rank2_next,MonthlyReturn_next
600000.SH,浦发银行,3.1722054380665,0.2824544749708,6341026211.0,953526960.0,0.14,0.12927756653993,28975431.75,0.0195839,36702000000.0,,6.7545833333333,0.049604768646862,100.10812936204,173434000000.0,13.036519505199,0.58627316758873,0.60729049233893,,,-0.34672045118498,1.2504012969825,-3.9381153305204,26.508205832979,6.7545833333333,0.32754308884426,3.9177535688542,-1.133475395251,109.42879275132,43.0,-81510426.596232,7,1,2,0,4.6852122986823
600009.SH,上海机场,0.97620500305064,1.117644038498,8416132274.0,254651709.0,0.84,0.036144578313253,9002044.88,0.16096995,934049713.44,6112080.4,33.589583333333,0.25566643861239,99.28133162042,11047016050.98,27.837913919402,0.86314787193734,0.91731744838595,2.593840635625,1824038539.04,0.2968656193942,0.37534929373431,-17.312015988009,26.218036276488,33.589583333333,2.0317064755048,-27.502541204909,,86.135385962877,43.0,-78034811.850996,6,1,3,0,6.2839879154078
600010.SH,包钢股份,-2.7397260273973,0.92155321182523,5821671009.0,4066809357.0,0.03,-0.14285714285714,187319085.43,0.47279085,515270562.53,422096645.74,1.4370833333333,-0.0068017993133174,121.04485816069,70565388599.27,30.718677980401,1.657579452191,1.3666825042059,1.5934136359482,6857872608.37,-0.019115159216797,0.011348336480985,-22.404371584699,24.841871817361,1.4370833333333,1.2442082596801,-88.327172927633,,66.211830542495,23.0,-2257449845.8492,6,1,4,0,8.4507042253521
600011.SH,华能国际,13.766233766234,1.3347237932358,10835760082.0,1284942754.0,0.68,0.41212121212121,51491845.84,0.48745959,8445560446.0,1532920880.0,8.6313541666667,0.20019252148073,101.87413365961,254396694532.0,44.372099229562,0.66925192141063,0.79494973986926,4.643879228557,30821765035.0,-0.023345094312991,0.53799912211364,12.307692307692,26.826852158239,8.6313541666667,2.6187157714368,-18.615551272532,-0.6640961698492,99.807353618094,42.0,321008843.18955,9,1,0,0,0.68493150684932
600015.SH,华夏银行,7.8291814946619,0.85486315021216,5645789446.0,958749252.0,0.11,0.34017595307918,32572716.85,0.02285905,26363000000.0,,5.9819791666667,0.074485947379142,100.0112870002,93207000000.0,14.968428491466,0.46407773469206,0.6428402441948,,,0.90575336414387,1.6564950356521,7.4468085106383,26.674289003015,5.9819791666667,0.34619279689604,3.8523853211935,0.60443925689526,120.55490882018,50.0,130264218.1715,8,1,1,0,4.6204620462046
600016.SH,民生银行,5.6149732620321,0.31167422073955,9274674590.0,2431578516.0,0.07,0.16915422885572,74079500.51,0.01886282,35823000000.0,,3.8888541666667,0.043904290519455,100.61298784732,140817000000.0,16.529261117616,0.49644108761353,0.51653416312652,,,2.4902918507122,0.81820514319837,1.8041237113402,26.720661415744,3.8888541666667,0.32652472072143,4.9034719749043,1.8984940311845,102.41187078345,41.0,173139153.41394,8,1,0,0,2.2784810126582
600018.SH,上港集团,12.65306122449,1.0259233244878,3278478359.0,620990905.0,0.14,0.46464646464646,18771722.7,0.19488215,13203137528.87,205771534.8,5.4120833333333,0.11274228521681,99.765630004412,37551570005.56,19.979819386827,0.088642228174088,0.68912424130617,8.2956025323188,14044722032.61,0.38299919332188,0.56704412683528,6.3583815028902,27.89798914556,5.4120833333333,1.0434586540244,7.4622102543908,0.43102396917637,133.60616257282,49.0,131466954.68278,9,1,0,0,-1.6304347826087
600019.SH,宝钢股份,3.7099494097808,1.0603314796573,11239487268.0,1880728241.0,0.15,0.13968957871397,79320733.63,0.8898367,11944052177.22,3418675805.67,6.0517708333333,0.017836944805308,105.95048562692,344868073284.2,27.117603953772,0.98339138175532,1.2250555795446,4.2628700747323,21373390104.1,0.17090842197787,0.53996965920213,-7.2398190045249,26.322907637096,6.0517708333333,0.67908105134045,11.162615349527,-0.23048625963747,82.486364258165,37.0,-183486364.24164,7,1,4,0,8.4552845528455
600023.SH,浙能电力,16.702819956616,1.8156900113057,7293789422.0,1436255219.0,0.27,0.55514705882353,48978662.51,0.71579367,6519770719.89,535758392.66,5.1920833333333,0.13838126729155,102.16947304542,95975196217.52,28.111781219283,0.1856542352733,0.61363195352134,7.0288861327541,9033744883.1,0.4305609265492,0.48623317668676,22.55125284738,26.682356300412,5.1920833333333,1.07023587191,-39.450722662509,,151.55528874353,51.0,306263062.72488,9,1,0,0,0.0
600025.SH,华能水电,1.2746234067207,1.7372015732323,5941807985.0,687931823.0,0.18,0.56181533646322,25790145.13,0.12450614,7638074711.0,187179302.6,8.6866666666667,0.034403359365106,100.06135666335,23461331621.17,22.888416727734,0.39322005003182,0.54296519974248,6.6715030920929,13223686547.34,-0.043954538818333,0.42433748394444,20.054945054945,26.316763510267,8.6866666666667,2.8956878549871,23.131022937524,1.401129874893,144.36029761607,58.0,302547143.47728,6,1,3,0,6.1784897025172
600026.SH,中远海能,7.6797385620915,2.1222235261152,8132236066.0,615558644.0,0.42,0.37589828634605,27254423.85,0.3118363,3350584670.61,15237752.39,13.355625,0.1586440660544,100.25181588161,22090522303.98,58.55515343154,0.1350843672757,0.93862365719882,8.268093655834,6614752709.45,0.29021503962774,0.70231433905005,-5.6549749463135,25.629365374092,13.355625,1.8283245819151,43.146591711251,0.3337177722352,115.70962668924,48.0,135526128.48645,8,1,1,0,4.5523520485584
