StockCode,StockName,MonthlyReturn,MonthlyTurnoverRate,MonthlyTradingAmount,MonthlyTradingVolume,ATR,ADTM,VMA,AssetTurnover,NetProfit,R&D,BBIBOLL,MACD,OperatingProfitRatio,TotalRevenue,AnnualVolatility,Beta24M,Beta100W,ROA,GrossProfit,CashFlowPerShare,EPS,ROC,MASS,BBI,PB,PE,PEG,VR,PSY,WVAD,rank10,rank2,rank10_next,rank2_next,MonthlyReturn_next
600000.SH,浦发银行,-4.6483909415971,0.175942852138,5693698986.0,715694899.0,0.16,0.078616352201257,31893166.94,0.02322149,53694000000.0,,7.9017708333333,-0.1269295093531,100.27728296306,191462000000.0,17.279406971396,0.56184568808939,0.6924719499009,,,-3.4521806590617,1.82930245347,-6.2133645955451,26.46555862604,7.9017708333333,0.40862890589875,4.026015328727,-4.0473820653692,100.54095048747,48.0,-158235938.05912,6.0,1.0,7.0,1.0,0.37499999999999
600009.SH,上海机场,-6.0171919770774,1.8341092151037,19335720525.0,379989880.0,2.05,0.37272455983289,16160648.3,0.07274674,-1783048497.38,,50.1534375,-0.79849167777164,,3702332400.34,41.846117281497,0.81899803097307,0.90455774620896,-3.8536691787348,-2262991655.31,-1.7566751794588,-0.92531756418029,-2.089552238806,24.872700837358,50.1534375,3.5118667555112,-74.848025725712,,93.273582885974,45.0,53838784.359636,6.0,1.0,7.0,1.0,0.40650406504064
600010.SH,包钢股份,-16.791044776119,2.4809196024547,27424438655.0,11548695800.0,0.03,0.24842767295597,795831538.92,0.59373096,2463155879.38,380666130.12,2.2723958333333,-0.077978491162503,103.10621328676,88857533108.46,57.853490031832,0.066223428309217,0.66463409870542,3.2797710143686,8771797488.63,-0.0004329489706061,0.054034312060278,-15.849056603774,24.293871456287,2.2723958333333,1.82664954832,250.40675469292,-6.3844184937106,105.79445134635,42.0,3726314645.9808,1.0,0.0,1.0,0.0,-15.695067264574
600011.SH,华能国际,-21.208665906499,2.8744188661044,23604872999.0,2892994361.0,0.5,0.47326076668244,132035709.89,0.47160315,-14412831726.0,1364933961.0,7.4966666666667,-0.31521845496226,,219871778850.0,59.78231617052,2.0164492579836,0.92754618870556,-2.2679831692564,-6660948425.0,0.17393530064813,-0.91812625880052,-3.7604456824512,24.096250580131,7.4966666666667,1.9358433575757,-10.568000954626,,99.531637772436,47.0,182747592.00583,0.0,0.0,8.0,1.0,5.643994211288
600015.SH,华夏银行,-1.2433392539965,0.61213821875317,3894536799.0,717733293.0,0.15,0.3125,26270995.95,0.02639022,23806000000.0,,5.4282291666667,-0.042627326777369,100.15332624069,96259000000.0,14.765052120166,0.42958954622595,0.54262219533299,,,2.5415240619884,1.5471276707417,0.0,26.288424638434,5.4282291666667,0.35284520446364,4.0212909680602,-1.398196486593,107.1617576526,46.0,76081757.441273,7.0,1.0,6.0,1.0,-1.978417266187
600016.SH,民生银行,-2.3017902813299,0.22769500694601,7005916966.0,1857146130.0,0.06,0.17073170731707,77498047.42,0.02283561,33358000000.0,,3.8075,-0.013773935382402,101.37834365144,162366000000.0,13.029378630992,0.4472130762801,0.52886529997374,,,3.1398676615756,0.76190400487986,-1.5463917525773,27.888762100325,3.8075,0.33689434371648,4.8645716726576,23.180359655168,112.88870107365,39.0,144530674.40379,7.0,1.0,5.0,1.0,-3.1413612565445
600018.SH,上港集团,-3.8664323374341,1.2667048300187,6198755029.0,1107640350.0,0.12,0.39831697054698,52019224.97,0.24024651,17223019542.08,149682794.99,5.4964583333333,-0.074006806484337,99.477019781187,39016028288.65,31.628075014831,0.58291769684857,1.0154226209375,12.42455129674,16300314728.81,0.10144925799626,0.73986238597058,13.01652892562,25.094421060935,5.4964583333333,1.2092360060069,8.672793402538,0.11301521697436,119.94988312279,47.0,217738810.85119,7.0,1.0,9.0,1.0,8.4095063985375
600019.SH,宝钢股份,-6.5096952908587,1.2112219385149,16245735101.0,2344756938.0,0.15,0.31658878504673,121307297.57,0.95709903,22001238725.54,11683436357.56,6.728125,-0.14669513562844,105.6559143974,368543273050.9,37.860237679364,0.6169300085841,1.018995299937,7.6090316927128,44649345383.47,0.20073218398822,0.98800216064536,-1.4598540145985,24.315113423584,6.728125,0.77181788238742,11.857256213515,5.8098222405479,108.9503606001,46.0,450691258.48934,5.0,1.0,5.0,1.0,-4.2962962962963
600023.SH,浙能电力,-9.1152815013405,0.5281216792256,1619721465.0,460062790.0,0.03,0.29042904290429,31599978.03,0.64291213,-1287102167.79,390511767.95,3.4191666666667,-0.074524502992427,,74929722086.13,20.523246610025,0.86901710140438,0.5560195331452,-2.2642279167089,-2653828783.07,-0.27023185052029,-0.094635064024371,-10.079575596817,25.004512251531,3.4191666666667,0.71639657584769,7.5754315648098,0.18044954548015,98.984658287607,40.0,67453894.537202,4.0,0.0,7.0,1.0,1.1799410029499
600025.SH,华能水电,-5.5194805194805,1.9972716135266,5021605248.0,826870448.0,0.06,0.15962441314554,40770426.49,0.12489652,5978232633.98,135169296.81,5.8486458333333,-0.10368944790205,100.61533269947,20306065252.85,35.8556037784,0.58871771449599,0.40626013228723,7.1008346599598,11109986657.2,0.033452526363889,0.33212403522111,-12.217194570136,26.504133755211,5.8486458333333,2.0145566757151,21.668848045413,-1.6922323035837,90.121021354361,44.0,-126285275.78996,6.0,1.0,8.0,1.0,5.4982817869416
600026.SH,中远海能,0.31347962382446,3.3218383194107,6277446697.0,1001130490.0,0.34,0.40104166666667,25725059.72,0.20838645,-5293032233.86,18859318.83,6.1569791666667,0.042244223606314,,13099359896.62,36.761541086394,1.3831386496901,1.1605973884916,-6.8447876604218,759691103.24,-0.088185322511158,-1.1113530670607,19.402985074627,26.280083681865,6.1569791666667,1.0656680538985,-6.1263763368667,,103.16407300774,42.0,59487100.316642,8.0,1.0,9.0,1.0,23.28125
600027.SH,华电国际,-17.674418604651,2.045554907748,5137777992.0,1342892341.0,0.12,0.18382352941177,92983796.59,0.46105864,-5588404000.0,,3.6380208333333,-0.16507584718008,,103227546000.0,40.670838231327,1.6413920172646,0.86650964776995,-3.0901628631998,-9473914000.0,-0.02647201148269,-0.56620914690617,-13.235294117647,24.500493637485,3.6380208333333,0.88055362786688,-7.0366290850829,,87.18537770805,41.0,630663415.17702,1.0,0.0,8.0,1.0,5.9322033898305
600028.SH,中国石化,-0.23094688221709,1.4658246744559,18326469679.0,4331753833.0,0.05,0.43265306122449,157247492.31,1.5385314,75653000000.0,12118000000.0,4.2465625,0.0002699275478068,103.64453051454,2935711000000.0,17.677512052568,0.51562058867034,0.53230438420315,5.9541523861443,544479000000.0,-0.14119789543678,0.62486366677265,4.0963855421687,23.435631617752,4.2465625,0.65846705593995,7.3450683303943,0.063167127183655,102.62852835039,43.0,93090685.106383,8.0,1.0,7.0,1.0,0.46296296296295
600029.SH,南方航空,-10.678210678211,1.1532277830196,7075698717.0,1080173899.0,0.52,0.28140096618357,43082314.03,0.31542619,-12593000000.0,384000000.0,6.395,-0.17863152648647,,101862000000.0,28.364065202725,0.54271290858431,0.68479001930926,-2.9035082233756,-3827000000.0,-0.31265400907465,-0.74301791588547,-2.3659305993691,24.797631219122,6.395,1.6620863255303,-8.6681711965851,,116.33868221713,46.0,298784169.67686,3.0,0.0,8.0,1.0,5.0080775444265
600030.SH,中信证券,-10.415773681955,1.1573594206128,50836788162.0,2412643219.0,0.27,0.13131313131313,95041407.06,0.06001606,23163897651.12,,20.847395833333,-0.71073950425343,101.70639965053,75343105786.46,30.646070974725,1.6609615022156,1.4830460185639,,,8.6576706234811,1.5629583657328,-17.260490894695,25.324914665805,20.847395833333,1.3434743667586,13.409283903728,0.2437747537325,109.73369908663,50.0,-442729598.70294,4.0,0.0,4.0,0.0,-5.7894736842105
600031.SH,三一重工,-10.65782763896,1.7247144403998,40350247916.0,2271739188.0,0.35,0.069271758436946,113092271.86,0.64691715,8085105000.0,6510068000.0,17.475625,-0.69056425411234,99.121650485973,93638266000.0,40.156562022944,1.4642859587263,1.3982187770838,6.0077711661497,21943539000.0,0.23535931735461,0.951940742371,-22.305986696231,26.319432996216,17.475625,2.2804278181144,9.6419969739853,0.25576246062237,101.76301435107,44.0,-339353509.18206,3.0,0.0,4.0,0.0,-5.8219178082192
