StockCode,StockName,MonthlyReturn,MonthlyTurnoverRate,MonthlyTradingAmount,MonthlyTradingVolume,ATR,ADTM,VMA,AssetTurnover,NetProfit,R&D,BBIBOLL,MACD,OperatingProfitRatio,TotalRevenue,AnnualVolatility,Beta24M,Beta100W,ROA,GrossProfit,CashFlowPerShare,EPS,ROC,MASS,BBI,PB,PE,PEG,VR,PSY,WVAD,rank10,rank2,rank10_next,rank2_next,MonthlyReturn_next
600000.SH,浦发银行,-0.66666666666667,0.20960056876942,4658420424.0,514604947.0,0.07,0.12650602409639,,0.02428854,55119000000.0,,9.0058333333333,-0.048322278058603,100.17468508606,191137000000.0,18.319237193324,0.80601860994668,0.74133703581958,,,1.9199605508685,1.8778512217784,-12.266928361138,22.69208879263,9.0058333333333,0.47724754846087,4.499071758304,-4.5229490845298,88.44380207323,42.0,-356150149.10645,5.0,1.0,3.0,0.0,-4.8098434004474
600009.SH,上海机场,19.322033898305,2.6308194164023,19181106374.0,379166555.0,2.36,0.52396064741352,,0.08368457,-1780301632.59,,50.579270833333,1.8998246844979,,3612968250.48,39.968073317289,1.2632891056613,0.87733016609376,-3.8375416968223,-2734598570.08,1.192197345861,-0.92389207169349,9.3620546810273,26.207825510127,50.579270833333,3.6383196712964,-80.324710534911,,130.07467105146,51.0,144841570.07425,9.0,1.0,0.0,0.0,-18.257575757576
600010.SH,包钢股份,-11.356466876972,4.8638293025502,46380908135.0,15750368633.0,0.08,0.53580901856764,,0.5403462,4016658278.63,282265233.31,2.9365625,-0.10635777440513,101.27520507928,79875202051.11,54.047238123151,-0.48471678737331,0.55171623145381,4.9269436933463,9507458818.16,0.024521561271692,0.08811353300207,73.456790123457,22.535636470751,2.9365625,2.2582540745944,315.53496891798,-8.0449398956622,128.76674723626,46.0,18202037178.264,1.0,0.0,7.0,1.0,2.846975088968
600011.SH,华能国际,-6.7714631197098,3.5268778535355,17605487268.0,2469335489.0,0.84,0.53780864197531,,0.43744877,-3780054348.0,804843569.0,7.3763541666667,0.22514678638365,,192589973756.0,49.272612158743,0.92987674679557,0.64558648350152,1.1094268060794,16915807725.0,0.036145494425582,-0.2407970357644,84.892086330935,25.3707580386,7.3763541666667,1.7581611375639,26.513158502032,0.1553340189583,129.66275718095,48.0,1556981180.264,2.0,0.0,0.0,0.0,-19.455252918288
600015.SH,华夏银行,1.0771992818671,0.34078238488885,1574992954.0,277960370.0,0.06,-0.13333333333333,,0.02823552,23350000000.0,,5.6426041666667,-0.0021551478024051,100.07926547328,97143000000.0,15.547108637229,0.72085318577689,0.59500482036111,,,1.9610424878027,1.5174926956154,-11.755485893417,23.984302975647,5.6426041666667,0.37514862604815,4.0719187320465,-1.4157996797695,73.505667392532,36.0,-111532297.18207,6.0,1.0,6.0,1.0,0.17761989342806
600016.SH,民生银行,-0.51150895140665,0.17724707552045,3951777552.0,1005689221.0,0.03,-0.15748031496063,,0.02471054,32467000000.0,,3.9117708333333,-0.026670466405501,101.17672831972,172265000000.0,13.376983795737,0.56864352629534,0.55251042736032,,,2.2945968595913,0.74155337029901,-17.057569296375,22.516601507832,3.9117708333333,0.35000022188771,4.9641087753295,-0.13693663258814,74.883529646843,31.0,-876609267.8833,5.0,1.0,6.0,1.0,0.0
600018.SH,上港集团,-7.0607553366174,1.0467634009751,3354256677.0,576771439.0,0.18,0.4594180704441,,0.20504737,14039707688.42,115647571.88,5.7629166666667,-0.047856616486467,99.692040304259,33142363092.42,26.284637488002,0.90679140596227,0.99621704306633,10.838973118315,13392571002.77,0.18077043334556,0.60311443085255,20.169851380042,23.777737439355,5.7629166666667,1.3738968619035,15.860726615477,-1.9034250380206,128.69432650307,49.0,326274561.61316,2.0,0.0,0.0,0.0,-15.371024734982
600019.SH,宝钢股份,-18.045977011494,1.8827707344918,19707290301.0,2535500420.0,0.14,0.27901785714286,,0.9539424,26402580396.82,12157607776.63,7.5859375,-0.60336956331081,105.48181052575,362512386450.77,35.656178158245,0.7457321388675,0.91397745618094,8.8990587802551,52181954102.84,0.20262771410427,1.1856422453745,-10.314465408805,22.164037528436,7.5859375,0.8724281305387,12.52487588169,6.1369427418296,99.226637810591,48.0,144404338.28537,0.0,0.0,1.0,0.0,-8.5553997194951
600023.SH,浙能电力,-8.029197080292,1.9578720430747,4470190464.0,1186477659.0,0.17,0.63867684478371,,0.57580293,3132953864.67,342103262.84,3.7532291666667,-0.018493179094739,99.529532907804,65198746249.52,19.621790413612,0.68772863932568,0.57604382252098,3.2879773871068,3268123478.07,-0.14800361602507,0.23035256795311,4.1322314049587,24.067431414038,3.7532291666667,0.76630650327951,8.4469413908498,0.20120922770353,122.02903354623,42.0,312920854.05416,1.0,0.0,4.0,0.0,-1.8518518518518
600025.SH,华能水电,-20.491803278689,4.44084278125,8913297442.0,1278962721.0,0.49,0.51102362204724,,0.12305982,5349504737.42,103665380.88,6.9965625,0.054621156457683,100.56928445625,20050123934.91,34.601315451775,0.43394994145492,0.39675272480122,6.7918545824115,10839860505.03,-0.0050279745655556,0.29719470763444,24.131627056673,26.005409280935,6.9965625,2.4307493333834,25.280322719648,-1.9742710208477,95.615957173038,47.0,339844496.75162,0.0,0.0,1.0,0.0,-11.634756995582
