StockCode,StockName,MonthlyReturn,MonthlyTurnoverRate,MonthlyTradingAmount,MonthlyTradingVolume,ATR,ADTM,VMA,AssetTurnover,NetProfit,R&D,BBIBOLL,MACD,OperatingProfitRatio,TotalRevenue,AnnualVolatility,Beta24M,Beta100W,ROA,GrossProfit,CashFlowPerShare,EPS,ROC,MASS,BBI,PB,PE,PEG,VR,PSY,WVAD,rank10,rank2,rank10_next,rank2_next,MonthlyReturn_next
600000.SH,浦发银行,-9.3632958801498,0.16904498559866,4182142701.0,544732538.0,0.12,0.16486486486487,,0.02312347,53339000000.0,,7.4725,-0.1662714437755,100.21908223226,192261000000.0,15.88678732246,0.46488461951535,0.6837981603886,,,0.45887573187119,1.8172078596984,-14.184397163121,22.956747140417,7.4725,0.38014465102027,4.0204663524355,-0.44061198798535,85.181940525011,45.0,-126799320.73478,3.0,0.0,6.0,1.0,0.13774104683195
600009.SH,上海机场,-9.0299823633157,1.4936703086958,14792687265.0,282548525.0,2.6,0.41161053597169,,0.06002444,-2227770287.55,,52.430625,0.39635739340867,,3089728560.28,40.513290025091,1.1934225922196,0.92382038375292,-4.8216022487522,-2702552179.61,-0.32667691038141,-0.94361149941667,-4.516845612736,26.214573699605,52.430625,2.6834903371829,-58.092388791476,,103.42899790606,47.0,98708138.571123,3.0,0.0,9.0,1.0,9.3834819697557
600010.SH,包钢股份,-3.8297872340426,2.8585174976019,27795843326.0,12149336615.0,0.13,0.17518248175182,,0.575154,521294458.18,299418719.41,2.2064583333333,-0.021661093080941,123.07433149954,87812034630.63,61.365336775614,0.84045175223011,0.84821623134231,1.4293159584367,6505313412.28,0.013303107160692,0.011435649552022,-14.393939393939,24.182577890442,2.2064583333333,1.8745477781016,35.940705008742,0.059298815915968,107.23092206459,42.0,3988545752.2881,6.0,1.0,0.0,0.0,-11.061946902655
600011.SH,华能国际,-0.28409090909092,2.6079211315765,17862928100.0,2396533171.0,0.42,0.35820895522388,,0.48752684,-17723510162.0,1482343522.0,7.0534375,-0.11304312840765,,226213459271.0,59.185339298552,1.856535480714,0.83568392104292,-3.2806911173112,-11179723550.0,0.10198187731392,-1.129023108519,-18.086347724621,24.778310345132,7.0534375,2.0596816221961,-10.736232518303,,83.722118825431,41.0,346266407.88567,8.0,1.0,9.0,1.0,16.524216524217
600015.SH,华夏银行,-1.7274472168906,0.26147280646723,1437273137.0,279918488.0,0.08,0.16883116883117,,0.02613924,24085000000.0,,5.1388541666667,-0.010352042131899,99.860443479609,96209000000.0,14.218007425517,0.41262216666722,0.50817152518726,,,0.44432965995384,1.5652595963125,-10.017574692443,24.039230551802,5.1388541666667,0.32704118721003,3.3474649157833,0.31512086762518,116.773109585,49.0,77697965.082729,7.0,1.0,6.0,1.0,0.39062499999999
600016.SH,民生银行,-2.1505376344086,0.12127864782795,3313687815.0,903167654.0,0.03,0.085526315789474,,0.02157399,32463000000.0,,3.6491666666667,-0.032258430342183,101.06392597727,155228000000.0,11.671651712808,0.43866895737118,0.4447300138468,,,-2.9723574999416,0.74146200942547,-7.1428571428571,23.738228750166,3.6491666666667,0.3218268315851,4.635351017925,22.088091399165,114.8990691927,49.0,414268580.79863,7.0,1.0,4.0,0.0,-1.0989010989011
600018.SH,上港集团,-6.0034305317324,0.8419281815812,3125786264.0,550752276.0,0.11,0.33482810164424,,0.21656658,16778027813.18,148234735.97,5.5867708333333,-0.095366679590168,99.830623078908,37020456803.28,31.774705532309,0.25800356949595,0.88623936628684,11.212798941555,15001812112.41,0.084136462497297,0.72057737113922,-9.4214876033058,23.18339080408,5.5867708333333,1.2047007437014,8.6906883841177,0.11324840657454,121.75462394909,46.0,245511611.13309,4.0,0.0,4.0,0.0,-1.2773722627737
600019.SH,宝钢股份,-5.8139534883721,0.87410145398365,8710957442.0,1476294480.0,0.1,0.053097345132744,,0.92613377,16334845419.81,11409819548.01,5.706875,-0.18538471854394,105.43792705823,365810446150.06,38.631795206648,0.64332404912492,1.097257772776,5.5854728254109,37797852612.04,0.27825161903162,0.73354335953118,-24.4,23.978553409661,5.706875,0.67158615981907,5.3428364618444,0.061824348508944,84.447859944655,47.0,-299206499.00662,5.0,1.0,2.0,0.0,-5.9964726631393
600023.SH,浙能电力,0.28818443804034,1.2047419963981,3523601491.0,958227481.0,0.06,0.31089743589744,,0.66286213,-2946632037.79,370249041.09,3.5483333333333,-0.018327233877958,,77203813714.04,20.737750476232,0.71180816869768,0.52243787760116,-3.7458032676152,-4628305760.05,-0.25352139968798,-0.2166531286567,-6.951871657754,25.342529032089,3.5483333333333,0.74103028766775,-55.342862033673,,116.45690232619,46.0,16624435.872722,8.0,1.0,6.0,1.0,1.1494252873563
600025.SH,华能水电,1.1444921316166,1.8881999312169,5132361480.0,713739574.0,0.13,0.49483352468427,,0.13307164,6986080864.83,211851670.99,7.0985416666667,0.0044557038636626,100.84195678375,21473799541.19,37.723081982925,0.74897070885558,0.43842265435687,7.8193880492061,12270400782.66,0.031260097443889,0.38811560360167,10.989010989011,24.256072630918,7.0985416666667,2.4484777395974,21.800260480637,1.0508482621295,118.41290413081,47.0,180399008.08139,8.0,1.0,7.0,1.0,2.8288543140028
