StockCode,StockName,MonthlyReturn,MonthlyTurnoverRate,MonthlyTradingAmount,MonthlyTradingVolume,ATR,ADTM,VMA,AssetTurnover,NetProfit,R&D,BBIBOLL,MACD,OperatingProfitRatio,TotalRevenue,AnnualVolatility,Beta24M,Beta100W,ROA,GrossProfit,CashFlowPerShare,EPS,ROC,MASS,BBI,PB,PE,PEG,VR,PSY,WVAD,rank10,rank2,rank10_next,rank2_next,MonthlyReturn_next
600000.SH,浦发银行,5.8232931726907,0.79682742344159,19455167289.0,1834071870.0,0.28,0.49182561307902,,0.02626131,58325000000.0,,10.600520833333,0.22131802447459,100.08098137428,196384000000.0,21.11952047335,0.81734543092991,0.78384700687011,,,3.8679972412873,1.9870782241274,9.4496365524403,26.970606251549,10.600520833333,0.58871176544553,5.2515076133866,0.97975574472773,120.8301906945,45.0,238640313.47358,7.0,1.0,7.0,1.0,4.26944971537
600009.SH,上海机场,-21.670886075949,5.8652996327138,46938324201.0,792502177.0,2.89,0.58278502858376,,0.12230372,-1266651387.56,,62.116666666667,-3.0222113905712,,4303465087.94,36.718749212664,0.9820364209761,0.68987666936343,-5.396304047963,-2297245257.7,-1.4033098190916,-0.65733196731599,-10.370799536501,25.236059401746,62.116666666667,4.0814050697534,23.704813022695,1.2557344215651,94.213930752882,51.0,213024550.0009,0.0,0.0,3.0,0.0,-6.431803490627
600010.SH,包钢股份,33.913043478261,5.4846797422071,22507514194.0,16867233151.0,0.26,0.72,,0.40689544,405957989.95,66002332.67,1.3479166666667,0.075451340151381,112.38844295787,59266130291.07,28.369252392461,0.51619382279825,0.50364692063262,2.1540077887846,5728572741.73,-0.057923043334177,0.0089055105671359,32.758620689655,30.200533315135,1.3479166666667,1.3297374100183,105.10213941263,-1.3153490125879,174.38255525996,36.0,6241269372.4937,9.0,1.0,6.0,1.0,1.2987012987013
600011.SH,华能国际,-3.357314148681,1.1363831692113,2998237299.0,745908830.0,0.14,-0.029953917050692,,0.39718292,4564989863.0,667592105.0,4.0791666666667,-0.082320021932906,109.23017072996,169439187471.0,33.976854561028,0.45612873577805,0.66753385439094,4.554034514878,29557799017.0,0.048599507758858,0.29079900078329,-26.190476190476,24.699160886877,4.0791666666667,0.86332406556195,37.512502004337,2.1801624779001,68.184306745114,38.0,-509525239.18664,3.0,0.0,8.0,1.0,9.4292803970223
600015.SH,华夏银行,2.2950819672131,1.5644317526209,7964953230.0,1248639338.0,0.11,0.46019900497512,,0.02968848,21275000000.0,,6.3113541666667,0.018508049454094,99.992634331381,95309000000.0,16.470262078551,0.7081532886812,0.66145804553146,,,0.30525324159766,1.3826405609943,0.64516129032258,26.055069147129,6.3113541666667,0.43516772715041,4.3833041613294,0.86973763064094,122.4451991251,44.0,193461089.56829,6.0,1.0,7.0,1.0,3.2051282051282
600016.SH,民生银行,1.3698630136986,0.36680413120442,9771833383.0,1880715157.0,0.08,0.26576576576577,,0.02713468,34309000000.0,,5.1982291666667,0.010977325606699,101.3213098676,184951000000.0,13.761922315854,0.4375092876155,0.58793549594023,,,0.30306685774779,0.7836250525638,-4.2513863216266,25.836421920448,5.1982291666667,0.49337453873124,4.2139937167238,0.60732434645349,99.158037552108,41.0,-659099499.38905,5.0,1.0,5.0,1.0,-2.5096525096525
600018.SH,上港集团,8.1632653061224,1.2123796677093,2837179315.0,611731988.0,0.15,0.48088531187123,,0.17523839,8307143208.46,82343710.04,4.6795833333333,0.052743202777788,100.11352801804,26119460820.07,35.932566602812,1.2390781136178,1.4047278623089,7.2904383570356,9490920638.91,0.12036800201215,0.3584732820291,10.161662817552,24.036276365478,4.6795833333333,1.2630384382373,12.197642071977,-1.032459017747,114.75402683942,42.0,89926146.201233,8.0,1.0,6.0,1.0,0.20964360587004
600019.SH,宝钢股份,14.634146341463,2.1275628032382,19591514260.0,2686085998.0,0.36,0.60151085930123,,0.80621493,12676775744.39,8726308372.6,7.3777083333333,0.32641177214509,105.82553971213,284436497183.5,25.792841659832,0.79493333768025,0.92526486926965,4.9508977968615,30736098884.26,0.054050524749319,0.56924518037563,50.4,25.492877730012,7.3777083333333,0.90830980829607,13.480088747588,-0.31798560028961,124.01315638213,51.0,1924334527.8403,9.0,1.0,8.0,1.0,7.4468085106383
600023.SH,浙能电力,0.0,0.49176806399846,974927894.0,279387427.0,0.05,0.093333333333335,,0.45866301,6079865546.32,285765736.85,3.5139583333333,-0.012272175323006,100.08616463335,51684433449.89,16.310454374086,0.7067732747135,0.60402319028445,7.6652258325829,7537060839.94,0.15562567144149,0.44702625761519,-6.6666666666667,24.365971301412,3.5139583333333,0.70221249827758,11.087676558173,1.6913456107085,87.598225111065,37.0,-80422490.424219,4.0,0.0,9.0,1.0,13.428571428571
600025.SH,华能水电,0.22421524663677,1.956025100768,2401045289.0,528250887.0,0.09,0.43181818181818,,0.11595219,4834590181.28,43137278.94,4.5279166666667,0.038013876390847,100.42385910177,19253374954.83,23.519256265649,0.56883501831244,0.65709043997492,6.246746807541,10236470413.23,-0.040147306926667,0.26858834340444,5.9241706161137,26.032963371762,4.5279166666667,1.6542112555547,14.51150626886,-3.2617235178008,113.93056377057,48.0,29021338.80461,4.0,0.0,9.0,1.0,29.530201342282
